Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,35.0,0,35.0,GYN
Monday,3,1,55.0,0,55.0,GYN
Monday,3,2,148.0,0,148.0,GYN
Monday,3,3,205.0,0,205.0,GYN
Monday,3,4,288.0,0,288.0,GYN
Monday,3,5,392.0,0,392.0,GYN
Monday,3,6,433.0,0,433.0,GYN
Monday,0,7,59.0,0,59.0,GASTRO
Monday,0,8,108.0,0,108.0,GASTRO
Monday,0,9,202.0,0,202.0,GASTRO
Monday,0,10,215.0,0,215.0,GASTRO
Monday,2,11,69.0,0,69.0,ORTH
Monday,2,12,247.0,0,247.0,ORTH
Monday,2,13,294.0,0,294.0,ORTH
Monday,2,14,426.0,0,426.0,ORTH
Monday,2,15,443.0,0,443.0,ORTH
Monday,1,16,89.0,0,89.0,CARD
Monday,1,17,150.0,0,150.0,CARD
Monday,1,18,266.0,0,266.0,CARD
Monday,1,19,368.0,0,368.0,CARD
Monday,1,20,475.0,0,475.0,CARD
Monday,5,21,35.0,0,35.0,CARD
Monday,4,22,17.0,0,17.0,URO
Monday,4,23,71.0,0,71.0,URO
Monday,4,24,299.0,0,299.0,URO
Monday,4,25,302.0,0,302.0,URO
Monday,4,26,472.0,0,472.0,URO
Monday,6,27,9.0,0,9.0,URO
Monday,6,28,183.0,0,183.0,URO
Monday,6,29,243.0,0,243.0,URO
Monday,6,30,358.0,0,358.0,URO
Monday,6,31,466.0,0,466.0,URO
Tuesday,10,32,8.0,0,8.0,GYN
Tuesday,10,33,34.0,0,34.0,GYN
Tuesday,10,34,197.0,0,197.0,GYN
Tuesday,10,35,350.0,0,350.0,GYN
Tuesday,10,36,433.0,0,433.0,GYN
Tuesday,11,37,0.0,0,0.0,GYN
Tuesday,11,38,107.0,0,107.0,GYN
Tuesday,11,39,109.0,0,109.0,GYN
Tuesday,7,40,0.0,0,0.0,GASTRO
Tuesday,7,41,138.0,0,138.0,GASTRO
Tuesday,7,42,155.0,0,155.0,GASTRO
Tuesday,7,43,303.0,0,303.0,GASTRO
Tuesday,7,44,411.0,0,411.0,GASTRO
Tuesday,7,45,442.0,0,442.0,GASTRO
Tuesday,8,46,78.0,0,78.0,ORTH
Tuesday,8,47,93.0,0,93.0,ORTH
Tuesday,8,48,197.0,0,197.0,ORTH
Tuesday,8,49,321.0,0,321.0,ORTH
Tuesday,9,50,116.0,0,116.0,ORTH
Tuesday,9,51,159.0,0,159.0,ORTH
Tuesday,9,52,312.0,0,312.0,ORTH
Tuesday,9,53,418.0,0,418.0,ORTH
Tuesday,9,54,465.0,0,465.0,ORTH
Tuesday,12,55,10.0,0,10.0,URO
Tuesday,12,56,17.0,0,17.0,URO
Tuesday,12,57,159.0,0,159.0,URO
Tuesday,12,58,306.0,0,306.0,URO
Tuesday,12,59,325.0,0,325.0,URO
Wednesday,16,60,314.0,0,314.0,MED
Wednesday,16,61,322.0,0,322.0,MED
Wednesday,17,62,26.0,0,26.0,GYN
Wednesday,17,63,192.0,0,192.0,GYN
Wednesday,17,64,240.0,0,240.0,GYN
Wednesday,17,65,466.0,0,466.0,GYN
Wednesday,17,66,474.0,0,474.0,GYN
Wednesday,18,67,37.0,0,37.0,GYN
Wednesday,18,68,203.0,0,203.0,GYN
Wednesday,18,69,214.0,0,214.0,GYN
Wednesday,18,70,289.0,0,289.0,GYN
Wednesday,18,71,362.0,0,362.0,GYN
Wednesday,14,72,10.0,0,10.0,GASTRO
Wednesday,14,73,95.0,0,95.0,GASTRO
Wednesday,14,74,107.0,0,107.0,GASTRO
Wednesday,14,75,201.0,0,201.0,GASTRO
Wednesday,14,76,437.0,0,437.0,GASTRO
Wednesday,14,77,453.0,0,453.0,GASTRO
Wednesday,20,78,97.0,0,97.0,ORTH
Wednesday,20,79,127.0,0,127.0,ORTH
Wednesday,20,80,371.0,0,371.0,ORTH
Wednesday,15,81,64.0,0,64.0,CARD
Wednesday,15,82,116.0,0,116.0,CARD
Wednesday,19,83,34.0,0,34.0,URO
Wednesday,19,84,38.0,0,38.0,URO
Wednesday,19,85,246.0,0,246.0,URO
Thursday,23,86,101.0,0,101.0,GYN
Thursday,23,87,322.0,0,322.0,GYN
Thursday,24,88,345.0,0,345.0,GYN
Thursday,24,89,398.0,0,398.0,GYN
Thursday,21,90,308.0,0,308.0,GASTRO
Thursday,21,91,328.0,0,328.0,GASTRO
Thursday,22,92,81.0,0,81.0,ORTH
Thursday,22,93,100.0,0,100.0,ORTH
Thursday,22,94,283.0,0,283.0,ORTH
Thursday,22,95,322.0,0,322.0,ORTH
Thursday,22,96,378.0,0,378.0,ORTH
Thursday,25,97,159.0,0,159.0,URO
Thursday,25,98,163.0,0,163.0,URO
Thursday,25,99,374.0,0,374.0,URO
Friday,29,100,7.0,0,7.0,GYN
Friday,29,101,44.0,0,44.0,GYN
Friday,29,102,138.0,0,138.0,GYN
Friday,29,103,159.0,0,159.0,GYN
Friday,29,104,170.0,0,170.0,GYN
Friday,29,105,172.0,0,172.0,GYN
Friday,26,106,21.0,0,21.0,GASTRO
Friday,26,107,51.0,0,51.0,GASTRO
Friday,26,108,74.0,0,74.0,GASTRO
Friday,26,109,295.0,0,295.0,GASTRO
Friday,28,110,351.0,0,351.0,ORTH
Friday,27,111,245.0,0,245.0,CARD
Friday,27,112,286.0,0,286.0,CARD
Friday,27,113,314.0,0,314.0,CARD
Friday,27,114,315.0,0,315.0,CARD
Friday,27,115,334.0,0,334.0,CARD
Friday,27,116,436.0,0,436.0,CARD
Friday,31,117,37.0,0,37.0,CARD
Friday,31,118,108.0,0,108.0,CARD
Friday,31,119,143.0,0,143.0,CARD
Friday,30,120,37.0,0,37.0,URO
Friday,30,121,38.0,0,38.0,URO
Friday,30,122,69.0,0,69.0,URO
Friday,30,123,231.0,0,231.0,URO
