Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,81.0,0,81.0,GYN
Monday,3,1,388.0,0,388.0,GYN
Monday,0,2,111.0,0,111.0,GASTRO
Monday,0,3,253.0,0,253.0,GASTRO
Monday,2,4,438.0,0,438.0,ORTH
Monday,1,5,63.0,0,63.0,CARD
Monday,5,6,32.0,0,32.0,CARD
Monday,4,7,22.0,0,22.0,URO
Monday,4,8,309.0,0,309.0,URO
Monday,4,9,314.0,0,314.0,URO
Monday,6,10,389.0,0,389.0,URO
Tuesday,10,11,21.0,0,21.0,GYN
Tuesday,10,12,302.0,0,302.0,GYN
Tuesday,11,13,154.0,0,154.0,GYN
Tuesday,11,14,399.0,0,399.0,GYN
Tuesday,7,15,132.0,0,132.0,GASTRO
Tuesday,7,16,344.0,0,344.0,GASTRO
Tuesday,8,17,143.0,0,143.0,ORTH
Tuesday,9,18,310.0,0,310.0,ORTH
Tuesday,9,19,343.0,0,343.0,ORTH
Tuesday,12,20,23.0,0,23.0,URO
Tuesday,12,21,193.0,0,193.0,URO
Wednesday,16,22,309.0,0,309.0,MED
Wednesday,16,23,468.0,0,468.0,MED
Wednesday,17,24,15.0,0,15.0,GYN
Wednesday,17,25,421.0,0,421.0,GYN
Wednesday,17,26,443.0,0,443.0,GYN
Wednesday,18,27,137.0,0,137.0,GYN
Wednesday,13,28,223.0,0,223.0,GASTRO
Wednesday,14,29,320.0,0,320.0,GASTRO
Wednesday,14,30,398.0,0,398.0,GASTRO
Wednesday,14,31,437.0,0,437.0,GASTRO
Wednesday,20,32,83.0,0,83.0,ORTH
Wednesday,20,33,356.0,0,356.0,ORTH
Wednesday,15,34,246.0,0,246.0,CARD
Wednesday,15,35,437.0,0,437.0,CARD
Wednesday,19,36,169.0,0,169.0,URO
Wednesday,19,37,300.0,0,300.0,URO
Wednesday,19,38,367.0,0,367.0,URO
Thursday,24,39,242.0,0,242.0,GYN
Thursday,24,40,304.0,0,304.0,GYN
Thursday,21,41,154.0,0,154.0,GASTRO
Thursday,22,42,167.0,0,167.0,ORTH
Thursday,22,43,277.0,0,277.0,ORTH
Thursday,22,44,357.0,0,357.0,ORTH
Thursday,22,45,440.0,0,440.0,ORTH
Friday,29,46,198.0,0,198.0,GYN
Friday,29,47,368.0,0,368.0,GYN
Friday,29,48,449.0,0,449.0,GYN
Friday,29,49,471.0,0,471.0,GYN
Friday,26,50,215.0,0,215.0,GASTRO
Friday,26,51,259.0,0,259.0,GASTRO
Friday,28,52,463.0,0,463.0,ORTH
Friday,31,53,45.0,0,45.0,CARD
Friday,31,54,247.0,0,247.0,CARD
Friday,31,55,327.0,0,327.0,CARD
