Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,2.0,0,2.0,GYN
Monday,3,1,120.0,0,120.0,GYN
Monday,3,2,298.0,0,298.0,GYN
Monday,0,3,57.0,0,57.0,GASTRO
Monday,0,4,76.0,0,76.0,GASTRO
Monday,0,5,395.0,0,395.0,GASTRO
Monday,0,6,397.0,0,397.0,GASTRO
Monday,2,7,177.0,0,177.0,ORTH
Monday,5,8,32.0,0,32.0,CARD
Monday,5,9,255.0,0,255.0,CARD
Monday,4,10,47.0,0,47.0,URO
Monday,4,11,55.0,0,55.0,URO
Monday,4,12,77.0,0,77.0,URO
Monday,4,13,179.0,0,179.0,URO
Monday,4,14,311.0,0,311.0,URO
Monday,6,15,232.0,0,232.0,URO
Tuesday,10,16,68.0,0,68.0,GYN
Tuesday,11,17,99.0,0,99.0,GYN
Tuesday,11,18,155.0,0,155.0,GYN
Tuesday,11,19,274.0,0,274.0,GYN
Tuesday,11,20,465.0,0,465.0,GYN
Tuesday,7,21,49.0,0,49.0,GASTRO
Tuesday,7,22,226.0,0,226.0,GASTRO
Tuesday,8,23,2.0,0,2.0,ORTH
Tuesday,8,24,114.0,0,114.0,ORTH
Tuesday,8,25,167.0,0,167.0,ORTH
Tuesday,8,26,222.0,0,222.0,ORTH
Tuesday,8,27,278.0,0,278.0,ORTH
Tuesday,9,28,22.0,0,22.0,ORTH
Tuesday,9,29,364.0,0,364.0,ORTH
Tuesday,12,30,426.0,0,426.0,URO
Wednesday,16,31,105.0,0,105.0,MED
Wednesday,16,32,236.0,0,236.0,MED
Wednesday,17,33,187.0,0,187.0,GYN
Wednesday,17,34,395.0,0,395.0,GYN
Wednesday,18,35,122.0,0,122.0,GYN
Wednesday,18,36,160.0,0,160.0,GYN
Wednesday,18,37,341.0,0,341.0,GYN
Wednesday,18,38,459.0,0,459.0,GYN
Wednesday,13,39,85.0,0,85.0,GASTRO
Wednesday,13,40,413.0,0,413.0,GASTRO
Wednesday,14,41,97.0,0,97.0,GASTRO
Wednesday,14,42,178.0,0,178.0,GASTRO
Wednesday,14,43,221.0,0,221.0,GASTRO
Wednesday,20,44,169.0,0,169.0,ORTH
Wednesday,20,45,459.0,0,459.0,ORTH
Wednesday,15,46,85.0,0,85.0,CARD
Wednesday,19,47,71.0,0,71.0,URO
Wednesday,19,48,234.0,0,234.0,URO
Wednesday,19,49,248.0,0,248.0,URO
Wednesday,19,50,409.0,0,409.0,URO
Wednesday,19,51,441.0,0,441.0,URO
Thursday,23,52,223.0,0,223.0,GYN
Thursday,23,53,230.0,0,230.0,GYN
Thursday,23,54,240.0,0,240.0,GYN
Thursday,23,55,281.0,0,281.0,GYN
Thursday,24,56,33.0,0,33.0,GYN
Thursday,24,57,166.0,0,166.0,GYN
Thursday,24,58,299.0,0,299.0,GYN
Thursday,24,59,334.0,0,334.0,GYN
Thursday,21,60,125.0,0,125.0,GASTRO
Thursday,21,61,212.0,0,212.0,GASTRO
Thursday,21,62,228.0,0,228.0,GASTRO
Thursday,21,63,348.0,0,348.0,GASTRO
Thursday,22,64,124.0,0,124.0,ORTH
Thursday,22,65,163.0,0,163.0,ORTH
Thursday,25,66,223.0,0,223.0,URO
Thursday,25,67,256.0,0,256.0,URO
Thursday,25,68,396.0,0,396.0,URO
Friday,29,69,80.0,0,80.0,GYN
Friday,29,70,114.0,0,114.0,GYN
Friday,29,71,256.0,0,256.0,GYN
Friday,29,72,431.0,0,431.0,GYN
Friday,29,73,432.0,0,432.0,GYN
Friday,26,74,140.0,0,140.0,GASTRO
Friday,28,75,40.0,0,40.0,ORTH
Friday,28,76,134.0,0,134.0,ORTH
Friday,27,77,205.0,0,205.0,CARD
Friday,27,78,236.0,0,236.0,CARD
Friday,27,79,250.0,0,250.0,CARD
Friday,27,80,345.0,0,345.0,CARD
Friday,27,81,459.0,0,459.0,CARD
Friday,31,82,69.0,0,69.0,CARD
Friday,31,83,215.0,0,215.0,CARD
Friday,31,84,277.0,0,277.0,CARD
Friday,31,85,299.0,0,299.0,CARD
Friday,30,86,472.0,0,472.0,URO
