Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,147.0,0,147.0,GYN
Monday,3,1,220.0,0,220.0,GYN
Monday,3,2,306.0,0,306.0,GYN
Monday,0,3,13.0,0,13.0,GASTRO
Monday,0,4,21.0,0,21.0,GASTRO
Monday,0,5,182.0,0,182.0,GASTRO
Monday,2,6,49.0,0,49.0,ORTH
Monday,2,7,106.0,0,106.0,ORTH
Monday,2,8,224.0,0,224.0,ORTH
Monday,1,9,219.0,0,219.0,CARD
Monday,1,10,425.0,0,425.0,CARD
Monday,1,11,455.0,0,455.0,CARD
Monday,5,12,16.0,0,16.0,CARD
Monday,5,13,18.0,0,18.0,CARD
Monday,5,14,96.0,0,96.0,CARD
Monday,5,15,110.0,0,110.0,CARD
Monday,5,16,255.0,0,255.0,CARD
Monday,4,17,151.0,0,151.0,URO
Monday,4,18,241.0,0,241.0,URO
Monday,4,19,336.0,0,336.0,URO
Monday,4,20,409.0,0,409.0,URO
Monday,6,21,161.0,0,161.0,URO
Monday,6,22,328.0,0,328.0,URO
Monday,6,23,461.0,0,461.0,URO
Tuesday,10,24,82.0,0,82.0,GYN
Tuesday,10,25,119.0,0,119.0,GYN
Tuesday,10,26,231.0,0,231.0,GYN
Tuesday,11,27,132.0,0,132.0,GYN
Tuesday,11,28,156.0,0,156.0,GYN
Tuesday,11,29,416.0,0,416.0,GYN
Tuesday,7,30,42.0,0,42.0,GASTRO
Tuesday,7,31,146.0,0,146.0,GASTRO
Tuesday,7,32,357.0,0,357.0,GASTRO
Tuesday,7,33,458.0,0,458.0,GASTRO
Tuesday,8,34,58.0,0,58.0,ORTH
Tuesday,8,35,106.0,0,106.0,ORTH
Tuesday,8,36,217.0,0,217.0,ORTH
Tuesday,8,37,469.0,0,469.0,ORTH
Tuesday,9,38,28.0,0,28.0,ORTH
Tuesday,9,39,30.0,0,30.0,ORTH
Tuesday,9,40,31.0,0,31.0,ORTH
Tuesday,9,41,76.0,0,76.0,ORTH
Tuesday,9,42,86.0,0,86.0,ORTH
Tuesday,9,43,304.0,0,304.0,ORTH
Tuesday,9,44,346.0,0,346.0,ORTH
Tuesday,9,45,377.0,0,377.0,ORTH
Tuesday,12,46,110.0,0,110.0,URO
Tuesday,12,47,215.0,0,215.0,URO
Tuesday,12,48,270.0,0,270.0,URO
Tuesday,12,49,417.0,0,417.0,URO
Wednesday,16,50,10.0,0,10.0,MED
Wednesday,16,51,34.0,0,34.0,MED
Wednesday,16,52,46.0,0,46.0,MED
Wednesday,17,53,22.0,0,22.0,GYN
Wednesday,17,54,23.0,0,23.0,GYN
Wednesday,17,55,41.0,0,41.0,GYN
Wednesday,17,56,236.0,0,236.0,GYN
Wednesday,17,57,320.0,0,320.0,GYN
Wednesday,17,58,408.0,0,408.0,GYN
Wednesday,18,59,34.0,0,34.0,GYN
Wednesday,18,60,74.0,0,74.0,GYN
Wednesday,18,61,100.0,0,100.0,GYN
Wednesday,18,62,143.0,0,143.0,GYN
Wednesday,18,63,175.0,0,175.0,GYN
Wednesday,18,64,241.0,0,241.0,GYN
Wednesday,18,65,265.0,0,265.0,GYN
Wednesday,18,66,273.0,0,273.0,GYN
Wednesday,18,67,331.0,0,331.0,GYN
Wednesday,18,68,344.0,0,344.0,GYN
Wednesday,18,69,358.0,0,358.0,GYN
Wednesday,13,70,9.0,0,9.0,GASTRO
Wednesday,13,71,147.0,0,147.0,GASTRO
Wednesday,13,72,165.0,0,165.0,GASTRO
Wednesday,13,73,167.0,0,167.0,GASTRO
Wednesday,13,74,345.0,0,345.0,GASTRO
Wednesday,13,75,376.0,0,376.0,GASTRO
Wednesday,14,76,78.0,0,78.0,GASTRO
Wednesday,14,77,164.0,0,164.0,GASTRO
Wednesday,20,78,20.0,0,20.0,ORTH
Wednesday,20,79,279.0,0,279.0,ORTH
Wednesday,20,80,310.0,0,310.0,ORTH
Wednesday,15,81,130.0,0,130.0,CARD
Wednesday,19,82,137.0,0,137.0,URO
Wednesday,19,83,335.0,0,335.0,URO
Wednesday,19,84,351.0,0,351.0,URO
Wednesday,19,85,410.0,0,410.0,URO
Thursday,23,86,103.0,0,103.0,GYN
Thursday,23,87,211.0,0,211.0,GYN
Thursday,23,88,467.0,0,467.0,GYN
Thursday,24,89,141.0,0,141.0,GYN
Thursday,24,90,225.0,0,225.0,GYN
Thursday,24,91,323.0,0,323.0,GYN
Thursday,24,92,325.0,0,325.0,GYN
Thursday,21,93,210.0,0,210.0,GASTRO
Thursday,21,94,333.0,0,333.0,GASTRO
Thursday,21,95,396.0,0,396.0,GASTRO
Thursday,21,96,441.0,0,441.0,GASTRO
Thursday,22,97,127.0,0,127.0,ORTH
Thursday,22,98,164.0,0,164.0,ORTH
Thursday,22,99,251.0,0,251.0,ORTH
Thursday,22,100,298.0,0,298.0,ORTH
Thursday,25,101,173.0,0,173.0,URO
Thursday,25,102,200.0,0,200.0,URO
Thursday,25,103,472.0,0,472.0,URO
Friday,29,104,94.0,0,94.0,GYN
Friday,26,105,317.0,0,317.0,GASTRO
Friday,26,106,348.0,0,348.0,GASTRO
Friday,26,107,445.0,0,445.0,GASTRO
Friday,27,108,106.0,0,106.0,CARD
Friday,27,109,118.0,0,118.0,CARD
Friday,27,110,124.0,0,124.0,CARD
Friday,27,111,129.0,0,129.0,CARD
Friday,27,112,213.0,0,213.0,CARD
Friday,27,113,269.0,0,269.0,CARD
Friday,27,114,395.0,0,395.0,CARD
Friday,31,115,445.0,0,445.0,CARD
Friday,30,116,38.0,0,38.0,URO
Friday,30,117,143.0,0,143.0,URO
Friday,30,118,254.0,0,254.0,URO
Friday,30,119,439.0,0,439.0,URO
