Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,69.0,0,69.0,GYN
Monday,3,1,88.0,0,88.0,GYN
Monday,3,2,166.0,0,166.0,GYN
Monday,3,3,261.0,0,261.0,GYN
Monday,1,4,116.0,0,116.0,CARD
Monday,1,5,302.0,0,302.0,CARD
Monday,1,6,349.0,0,349.0,CARD
Monday,1,7,448.0,0,448.0,CARD
Monday,1,8,468.0,0,468.0,CARD
Monday,5,9,54.0,0,54.0,CARD
Monday,4,10,10.0,0,10.0,URO
Monday,4,11,12.0,0,12.0,URO
Monday,4,12,20.0,0,20.0,URO
Monday,4,13,34.0,0,34.0,URO
Monday,4,14,373.0,0,373.0,URO
Monday,4,15,470.0,0,470.0,URO
Monday,6,16,65.0,0,65.0,URO
Monday,6,17,130.0,0,130.0,URO
Monday,6,18,191.0,0,191.0,URO
Monday,6,19,416.0,0,416.0,URO
Tuesday,11,20,184.0,0,184.0,GYN
Tuesday,11,21,261.0,0,261.0,GYN
Tuesday,11,22,263.0,0,263.0,GYN
Tuesday,11,23,345.0,0,345.0,GYN
Tuesday,7,24,181.0,0,181.0,GASTRO
Tuesday,7,25,407.0,0,407.0,GASTRO
Tuesday,8,26,265.0,0,265.0,ORTH
Tuesday,8,27,287.0,0,287.0,ORTH
Tuesday,9,28,259.0,0,259.0,ORTH
Tuesday,9,29,301.0,0,301.0,ORTH
Tuesday,9,30,315.0,0,315.0,ORTH
Tuesday,9,31,333.0,0,333.0,ORTH
Tuesday,12,32,80.0,0,80.0,URO
Tuesday,12,33,376.0,0,376.0,URO
Tuesday,12,34,479.0,0,479.0,URO
Wednesday,16,35,86.0,0,86.0,MED
Wednesday,16,36,376.0,0,376.0,MED
Wednesday,16,37,427.0,0,427.0,MED
Wednesday,17,38,93.0,0,93.0,GYN
Wednesday,17,39,286.0,0,286.0,GYN
Wednesday,17,40,457.0,0,457.0,GYN
Wednesday,18,41,212.0,0,212.0,GYN
Wednesday,18,42,228.0,0,228.0,GYN
Wednesday,18,43,407.0,0,407.0,GYN
Wednesday,13,44,338.0,0,338.0,GASTRO
Wednesday,13,45,452.0,0,452.0,GASTRO
Wednesday,14,46,179.0,0,179.0,GASTRO
Wednesday,14,47,232.0,0,232.0,GASTRO
Wednesday,14,48,236.0,0,236.0,GASTRO
Wednesday,14,49,460.0,0,460.0,GASTRO
Wednesday,14,50,462.0,0,462.0,GASTRO
Wednesday,20,51,159.0,0,159.0,ORTH
Wednesday,20,52,208.0,0,208.0,ORTH
Wednesday,15,53,267.0,0,267.0,CARD
Wednesday,15,54,386.0,0,386.0,CARD
Wednesday,19,55,94.0,0,94.0,URO
Thursday,23,56,268.0,0,268.0,GYN
Thursday,23,57,376.0,0,376.0,GYN
Thursday,23,58,464.0,0,464.0,GYN
Thursday,24,59,186.0,0,186.0,GYN
Thursday,24,60,390.0,0,390.0,GYN
Thursday,24,61,404.0,0,404.0,GYN
Thursday,24,62,465.0,0,465.0,GYN
Thursday,21,63,290.0,0,290.0,GASTRO
Thursday,21,64,371.0,0,371.0,GASTRO
Thursday,21,65,471.0,0,471.0,GASTRO
Thursday,22,66,106.0,0,106.0,ORTH
Thursday,22,67,374.0,0,374.0,ORTH
Friday,29,68,181.0,0,181.0,GYN
Friday,29,69,303.0,0,303.0,GYN
Friday,26,70,233.0,0,233.0,GASTRO
Friday,26,71,285.0,0,285.0,GASTRO
Friday,26,72,370.0,0,370.0,GASTRO
Friday,28,73,187.0,0,187.0,ORTH
Friday,28,74,250.0,0,250.0,ORTH
Friday,28,75,262.0,0,262.0,ORTH
Friday,31,76,69.0,0,69.0,CARD
Friday,31,77,437.0,0,437.0,CARD
Friday,30,78,267.0,0,267.0,URO
Friday,30,79,354.0,0,354.0,URO
