Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,33.0,0,33.0,GYN
Monday,3,1,166.0,0,166.0,GYN
Monday,3,2,299.0,0,299.0,GYN
Monday,3,3,334.0,0,334.0,GYN
Monday,0,4,395.0,0,395.0,GASTRO
Monday,2,5,84.0,0,84.0,ORTH
Monday,1,6,351.0,0,351.0,CARD
Monday,5,7,100.0,0,100.0,CARD
Monday,5,8,329.0,0,329.0,CARD
Monday,4,9,49.0,0,49.0,URO
Monday,4,10,99.0,0,99.0,URO
Monday,4,11,106.0,0,106.0,URO
Monday,4,12,218.0,0,218.0,URO
Monday,6,13,157.0,0,157.0,URO
Monday,6,14,237.0,0,237.0,URO
Monday,6,15,350.0,0,350.0,URO
Monday,6,16,441.0,0,441.0,URO
Monday,6,17,454.0,0,454.0,URO
Tuesday,10,18,432.0,0,432.0,GYN
Tuesday,11,19,80.0,0,80.0,GYN
Tuesday,11,20,114.0,0,114.0,GYN
Tuesday,11,21,211.0,0,211.0,GYN
Tuesday,11,22,256.0,0,256.0,GYN
Tuesday,11,23,431.0,0,431.0,GYN
Tuesday,7,24,2.0,0,2.0,GASTRO
Tuesday,7,25,114.0,0,114.0,GASTRO
Tuesday,7,26,167.0,0,167.0,GASTRO
Tuesday,7,27,177.0,0,177.0,GASTRO
Tuesday,7,28,222.0,0,222.0,GASTRO
Tuesday,7,29,278.0,0,278.0,GASTRO
Tuesday,7,30,364.0,0,364.0,GASTRO
Tuesday,8,31,50.0,0,50.0,ORTH
Tuesday,8,32,225.0,0,225.0,ORTH
Tuesday,8,33,286.0,0,286.0,ORTH
Tuesday,9,34,212.0,0,212.0,ORTH
Tuesday,9,35,424.0,0,424.0,ORTH
Tuesday,12,36,355.0,0,355.0,URO
Tuesday,12,37,380.0,0,380.0,URO
Tuesday,12,38,384.0,0,384.0,URO
Tuesday,12,39,423.0,0,423.0,URO
Wednesday,16,40,251.0,0,251.0,MED
Wednesday,16,41,416.0,0,416.0,MED
Wednesday,16,42,421.0,0,421.0,MED
Wednesday,17,43,16.0,0,16.0,GYN
Wednesday,17,44,18.0,0,18.0,GYN
Wednesday,17,45,122.0,0,122.0,GYN
Wednesday,17,46,154.0,0,154.0,GYN
Wednesday,17,47,254.0,0,254.0,GYN
Wednesday,18,48,36.0,0,36.0,GYN
Wednesday,18,49,273.0,0,273.0,GYN
Wednesday,18,50,310.0,0,310.0,GYN
Wednesday,18,51,336.0,0,336.0,GYN
Wednesday,18,52,418.0,0,418.0,GYN
Wednesday,13,53,22.0,0,22.0,GASTRO
Wednesday,13,54,163.0,0,163.0,GASTRO
Wednesday,13,55,169.0,0,169.0,GASTRO
Wednesday,13,56,459.0,0,459.0,GASTRO
Wednesday,14,57,40.0,0,40.0,GASTRO
Wednesday,14,58,124.0,0,124.0,GASTRO
Wednesday,14,59,134.0,0,134.0,GASTRO
Wednesday,14,60,207.0,0,207.0,GASTRO
Wednesday,14,61,229.0,0,229.0,GASTRO
Wednesday,20,62,1.0,0,1.0,ORTH
Wednesday,20,63,18.0,0,18.0,ORTH
Wednesday,20,64,25.0,0,25.0,ORTH
Wednesday,20,65,33.0,0,33.0,ORTH
Wednesday,20,66,47.0,0,47.0,ORTH
Wednesday,20,67,179.0,0,179.0,ORTH
Wednesday,20,68,224.0,0,224.0,ORTH
Wednesday,20,69,274.0,0,274.0,ORTH
Wednesday,20,70,446.0,0,446.0,ORTH
Wednesday,15,71,294.0,0,294.0,CARD
Wednesday,15,72,301.0,0,301.0,CARD
Wednesday,15,73,424.0,0,424.0,CARD
Wednesday,15,74,463.0,0,463.0,CARD
Wednesday,19,75,267.0,0,267.0,URO
Wednesday,19,76,369.0,0,369.0,URO
Thursday,23,77,41.0,0,41.0,GYN
Thursday,23,78,76.0,0,76.0,GYN
Thursday,23,79,196.0,0,196.0,GYN
Thursday,23,80,290.0,0,290.0,GYN
Thursday,23,81,437.0,0,437.0,GYN
Thursday,23,82,473.0,0,473.0,GYN
Thursday,24,83,57.0,0,57.0,GYN
Thursday,24,84,76.0,0,76.0,GYN
Thursday,24,85,191.0,0,191.0,GYN
Thursday,24,86,307.0,0,307.0,GYN
Thursday,24,87,467.0,0,467.0,GYN
Thursday,21,88,81.0,0,81.0,GASTRO
Thursday,21,89,298.0,0,298.0,GASTRO
Thursday,22,90,55.0,0,55.0,ORTH
Thursday,22,91,77.0,0,77.0,ORTH
Thursday,22,92,232.0,0,232.0,ORTH
Thursday,22,93,311.0,0,311.0,ORTH
Thursday,22,94,409.0,0,409.0,ORTH
Thursday,22,95,426.0,0,426.0,ORTH
