Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,5.0,0,5.0,GYN
Monday,3,1,7.0,0,7.0,GYN
Monday,3,2,51.0,0,51.0,GYN
Monday,3,3,60.0,0,60.0,GYN
Monday,3,4,68.0,0,68.0,GYN
Monday,3,5,126.0,0,126.0,GYN
Monday,3,6,209.0,0,209.0,GYN
Monday,3,7,361.0,0,361.0,GYN
Monday,3,8,388.0,0,388.0,GYN
Monday,3,9,472.0,0,472.0,GYN
Monday,0,10,81.0,0,81.0,GASTRO
Monday,0,11,97.0,0,97.0,GASTRO
Monday,0,12,322.0,0,322.0,GASTRO
Monday,0,13,371.0,0,371.0,GASTRO
Monday,0,14,378.0,0,378.0,GASTRO
Monday,2,15,71.0,0,71.0,ORTH
Monday,2,16,169.0,0,169.0,ORTH
Monday,2,17,267.0,0,267.0,ORTH
Monday,2,18,299.0,0,299.0,ORTH
Monday,2,19,336.0,0,336.0,ORTH
Monday,2,20,353.0,0,353.0,ORTH
Monday,2,21,375.0,0,375.0,ORTH
Monday,1,22,169.0,0,169.0,CARD
Monday,1,23,198.0,0,198.0,CARD
Monday,1,24,213.0,0,213.0,CARD
Monday,1,25,297.0,0,297.0,CARD
Monday,1,26,355.0,0,355.0,CARD
Monday,1,27,372.0,0,372.0,CARD
Monday,1,28,376.0,0,376.0,CARD
Monday,1,29,450.0,0,450.0,CARD
Monday,1,30,478.0,0,478.0,CARD
Monday,5,31,234.0,0,234.0,CARD
Monday,4,32,102.0,0,102.0,URO
Monday,4,33,450.0,0,450.0,URO
Monday,4,34,468.0,0,468.0,URO
Monday,6,35,109.0,0,109.0,URO
Monday,6,36,112.0,0,112.0,URO
Monday,6,37,162.0,0,162.0,URO
Monday,6,38,196.0,0,196.0,URO
Monday,6,39,298.0,0,298.0,URO
Monday,6,40,471.0,0,471.0,URO
Tuesday,10,41,30.0,0,30.0,GYN
Tuesday,10,42,90.0,0,90.0,GYN
Tuesday,10,43,96.0,0,96.0,GYN
Tuesday,10,44,229.0,0,229.0,GYN
Tuesday,10,45,238.0,0,238.0,GYN
Tuesday,10,46,249.0,0,249.0,GYN
Tuesday,10,47,286.0,0,286.0,GYN
Tuesday,10,48,349.0,0,349.0,GYN
Tuesday,10,49,408.0,0,408.0,GYN
Tuesday,11,50,260.0,0,260.0,GYN
Tuesday,7,51,40.0,0,40.0,GASTRO
Tuesday,7,52,100.0,0,100.0,GASTRO
Tuesday,7,53,198.0,0,198.0,GASTRO
Tuesday,7,54,247.0,0,247.0,GASTRO
Tuesday,7,55,283.0,0,283.0,GASTRO
Tuesday,7,56,309.0,0,309.0,GASTRO
Tuesday,7,57,351.0,0,351.0,GASTRO
Tuesday,7,58,451.0,0,451.0,GASTRO
Tuesday,8,59,9.0,0,9.0,ORTH
Tuesday,8,60,17.0,0,17.0,ORTH
Tuesday,8,61,159.0,0,159.0,ORTH
Tuesday,8,62,183.0,0,183.0,ORTH
Tuesday,8,63,243.0,0,243.0,ORTH
Tuesday,8,64,302.0,0,302.0,ORTH
Tuesday,8,65,358.0,0,358.0,ORTH
Tuesday,8,66,466.0,0,466.0,ORTH
Tuesday,8,67,472.0,0,472.0,ORTH
Tuesday,9,68,10.0,0,10.0,ORTH
Tuesday,9,69,17.0,0,17.0,ORTH
Tuesday,9,70,38.0,0,38.0,ORTH
Tuesday,9,71,306.0,0,306.0,ORTH
Tuesday,9,72,325.0,0,325.0,ORTH
Tuesday,12,73,68.0,0,68.0,URO
Tuesday,12,74,69.0,0,69.0,URO
Tuesday,12,75,107.0,0,107.0,URO
Tuesday,12,76,179.0,0,179.0,URO
Tuesday,12,77,254.0,0,254.0,URO
Tuesday,12,78,428.0,0,428.0,URO
Wednesday,16,79,46.0,0,46.0,MED
Wednesday,16,80,72.0,0,72.0,MED
Wednesday,16,81,155.0,0,155.0,MED
Wednesday,16,82,275.0,0,275.0,MED
Wednesday,17,83,59.0,0,59.0,GYN
Wednesday,17,84,67.0,0,67.0,GYN
Wednesday,17,85,97.0,0,97.0,GYN
Wednesday,17,86,196.0,0,196.0,GYN
Wednesday,17,87,214.0,0,214.0,GYN
Wednesday,17,88,329.0,0,329.0,GYN
Wednesday,17,89,374.0,0,374.0,GYN
Wednesday,17,90,393.0,0,393.0,GYN
Wednesday,18,91,0.0,0,0.0,GYN
Wednesday,18,92,108.0,0,108.0,GYN
Wednesday,18,93,138.0,0,138.0,GYN
Wednesday,18,94,202.0,0,202.0,GYN
Wednesday,18,95,215.0,0,215.0,GYN
Wednesday,18,96,411.0,0,411.0,GYN
Wednesday,18,97,442.0,0,442.0,GYN
Wednesday,13,98,19.0,0,19.0,GASTRO
Wednesday,13,99,24.0,0,24.0,GASTRO
Wednesday,13,100,53.0,0,53.0,GASTRO
Wednesday,13,101,55.0,0,55.0,GASTRO
Wednesday,13,102,215.0,0,215.0,GASTRO
Wednesday,14,103,122.0,0,122.0,GASTRO
Wednesday,14,104,130.0,0,130.0,GASTRO
Wednesday,14,105,262.0,0,262.0,GASTRO
Wednesday,14,106,378.0,0,378.0,GASTRO
Wednesday,20,107,34.0,0,34.0,ORTH
Wednesday,20,108,159.0,0,159.0,ORTH
Wednesday,20,109,246.0,0,246.0,ORTH
Wednesday,20,110,374.0,0,374.0,ORTH
Wednesday,15,111,225.0,0,225.0,CARD
Wednesday,15,112,236.0,0,236.0,CARD
Wednesday,15,113,429.0,0,429.0,CARD
Wednesday,19,114,20.0,0,20.0,URO
Wednesday,19,115,32.0,0,32.0,URO
Wednesday,19,116,141.0,0,141.0,URO
Wednesday,19,117,364.0,0,364.0,URO
Wednesday,19,118,420.0,0,420.0,URO
Wednesday,19,119,434.0,0,434.0,URO
