Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,136.0,0,136.0,GYN
Monday,3,1,266.0,0,266.0,GYN
Monday,3,2,358.0,0,358.0,GYN
Monday,0,3,32.0,0,32.0,GASTRO
Monday,0,4,72.0,0,72.0,GASTRO
Monday,0,5,310.0,0,310.0,GASTRO
Monday,1,6,413.0,0,413.0,CARD
Monday,5,7,438.0,0,438.0,CARD
Monday,5,8,462.0,0,462.0,CARD
Monday,4,9,361.0,0,361.0,URO
Monday,4,10,456.0,0,456.0,URO
Monday,6,11,89.0,0,89.0,URO
Monday,6,12,213.0,0,213.0,URO
Tuesday,10,13,208.0,0,208.0,GYN
Tuesday,10,14,242.0,0,242.0,GYN
Tuesday,11,15,461.0,0,461.0,GYN
Tuesday,7,16,19.0,0,19.0,GASTRO
Tuesday,7,17,276.0,0,276.0,GASTRO
Tuesday,8,18,49.0,0,49.0,ORTH
Tuesday,8,19,272.0,0,272.0,ORTH
Tuesday,9,20,160.0,0,160.0,ORTH
Tuesday,9,21,353.0,0,353.0,ORTH
Tuesday,12,22,59.0,0,59.0,URO
Tuesday,12,23,85.0,0,85.0,URO
Tuesday,12,24,202.0,0,202.0,URO
Tuesday,12,25,336.0,0,336.0,URO
Tuesday,12,26,477.0,0,477.0,URO
Wednesday,16,27,64.0,0,64.0,MED
Wednesday,17,28,58.0,0,58.0,GYN
Wednesday,17,29,194.0,0,194.0,GYN
Wednesday,17,30,339.0,0,339.0,GYN
Wednesday,17,31,371.0,0,371.0,GYN
Wednesday,17,32,466.0,0,466.0,GYN
Wednesday,13,33,250.0,0,250.0,GASTRO
Wednesday,14,34,359.0,0,359.0,GASTRO
Wednesday,20,35,182.0,0,182.0,ORTH
Wednesday,20,36,359.0,0,359.0,ORTH
Wednesday,15,37,259.0,0,259.0,CARD
Wednesday,15,38,359.0,0,359.0,CARD
Wednesday,15,39,467.0,0,467.0,CARD
Wednesday,19,40,339.0,0,339.0,URO
Wednesday,19,41,436.0,0,436.0,URO
Thursday,24,42,49.0,0,49.0,GYN
Thursday,24,43,132.0,0,132.0,GYN
Thursday,24,44,416.0,0,416.0,GYN
Thursday,21,45,75.0,0,75.0,GASTRO
Thursday,21,46,99.0,0,99.0,GASTRO
Thursday,22,47,253.0,0,253.0,ORTH
Thursday,22,48,329.0,0,329.0,ORTH
Thursday,22,49,431.0,0,431.0,ORTH
Friday,29,50,32.0,0,32.0,GYN
Friday,29,51,193.0,0,193.0,GYN
Friday,29,52,197.0,0,197.0,GYN
Friday,29,53,317.0,0,317.0,GYN
Friday,29,54,424.0,0,424.0,GYN
Friday,26,55,233.0,0,233.0,GASTRO
Friday,26,56,296.0,0,296.0,GASTRO
Friday,26,57,440.0,0,440.0,GASTRO
Friday,28,58,257.0,0,257.0,ORTH
Friday,31,59,112.0,0,112.0,CARD
Friday,31,60,176.0,0,176.0,CARD
Friday,31,61,279.0,0,279.0,CARD
