Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,33.0,0,33.0,GYN
Monday,3,1,154.0,0,154.0,GYN
Monday,3,2,169.0,0,169.0,GYN
Monday,3,3,418.0,0,418.0,GYN
Monday,0,4,18.0,0,18.0,GASTRO
Monday,0,5,151.0,0,151.0,GASTRO
Monday,0,6,221.0,0,221.0,GASTRO
Monday,0,7,440.0,0,440.0,GASTRO
Monday,2,8,74.0,0,74.0,ORTH
Monday,2,9,215.0,0,215.0,ORTH
Monday,2,10,233.0,0,233.0,ORTH
Monday,2,11,333.0,0,333.0,ORTH
Monday,1,12,240.0,0,240.0,CARD
Monday,5,13,75.0,0,75.0,CARD
Monday,5,14,206.0,0,206.0,CARD
Monday,5,15,461.0,0,461.0,CARD
Monday,4,16,135.0,0,135.0,URO
Monday,4,17,394.0,0,394.0,URO
Tuesday,10,18,300.0,0,300.0,GYN
Tuesday,10,19,308.0,0,308.0,GYN
Tuesday,11,20,1.0,0,1.0,GYN
Tuesday,11,21,33.0,0,33.0,GYN
Tuesday,11,22,156.0,0,156.0,GYN
Tuesday,11,23,158.0,0,158.0,GYN
Tuesday,11,24,173.0,0,173.0,GYN
Tuesday,11,25,181.0,0,181.0,GYN
Tuesday,11,26,305.0,0,305.0,GYN
Tuesday,11,27,347.0,0,347.0,GYN
Tuesday,11,28,362.0,0,362.0,GYN
Tuesday,11,29,419.0,0,419.0,GYN
Tuesday,7,30,46.0,0,46.0,GASTRO
Tuesday,7,31,106.0,0,106.0,GASTRO
Tuesday,7,32,174.0,0,174.0,GASTRO
Tuesday,8,33,16.0,0,16.0,ORTH
Tuesday,8,34,28.0,0,28.0,ORTH
Tuesday,8,35,326.0,0,326.0,ORTH
Tuesday,8,36,469.0,0,469.0,ORTH
Tuesday,9,37,106.0,0,106.0,ORTH
Tuesday,9,38,171.0,0,171.0,ORTH
Tuesday,9,39,252.0,0,252.0,ORTH
Tuesday,9,40,410.0,0,410.0,ORTH
Tuesday,9,41,429.0,0,429.0,ORTH
Tuesday,12,42,91.0,0,91.0,URO
Tuesday,12,43,150.0,0,150.0,URO
Tuesday,12,44,174.0,0,174.0,URO
Tuesday,12,45,332.0,0,332.0,URO
Tuesday,12,46,353.0,0,353.0,URO
Tuesday,12,47,366.0,0,366.0,URO
Wednesday,16,48,57.0,0,57.0,MED
Wednesday,16,49,80.0,0,80.0,MED
Wednesday,16,50,461.0,0,461.0,MED
Wednesday,17,51,29.0,0,29.0,GYN
Wednesday,17,52,90.0,0,90.0,GYN
Wednesday,17,53,94.0,0,94.0,GYN
Wednesday,17,54,161.0,0,161.0,GYN
Wednesday,17,55,241.0,0,241.0,GYN
Wednesday,17,56,246.0,0,246.0,GYN
Wednesday,17,57,356.0,0,356.0,GYN
Wednesday,17,58,360.0,0,360.0,GYN
Wednesday,18,59,11.0,0,11.0,GYN
Wednesday,18,60,131.0,0,131.0,GYN
Wednesday,18,61,183.0,0,183.0,GYN
Wednesday,18,62,383.0,0,383.0,GYN
Wednesday,13,63,185.0,0,185.0,GASTRO
Wednesday,13,64,262.0,0,262.0,GASTRO
Wednesday,13,65,312.0,0,312.0,GASTRO
Wednesday,13,66,470.0,0,470.0,GASTRO
Wednesday,14,67,75.0,0,75.0,GASTRO
Wednesday,14,68,141.0,0,141.0,GASTRO
Wednesday,14,69,174.0,0,174.0,GASTRO
Wednesday,20,70,66.0,0,66.0,ORTH
Wednesday,20,71,374.0,0,374.0,ORTH
Wednesday,15,72,57.0,0,57.0,CARD
Wednesday,15,73,91.0,0,91.0,CARD
Wednesday,15,74,193.0,0,193.0,CARD
Wednesday,15,75,272.0,0,272.0,CARD
Wednesday,15,76,420.0,0,420.0,CARD
Wednesday,19,77,297.0,0,297.0,URO
Thursday,23,78,9.0,0,9.0,GYN
Thursday,23,79,206.0,0,206.0,GYN
Thursday,23,80,432.0,0,432.0,GYN
Thursday,24,81,187.0,0,187.0,GYN
Thursday,24,82,192.0,0,192.0,GYN
Thursday,24,83,214.0,0,214.0,GYN
Thursday,24,84,281.0,0,281.0,GYN
Thursday,24,85,403.0,0,403.0,GYN
Thursday,21,86,47.0,0,47.0,GASTRO
Thursday,21,87,279.0,0,279.0,GASTRO
Thursday,21,88,359.0,0,359.0,GASTRO
Thursday,21,89,473.0,0,473.0,GASTRO
Thursday,22,90,67.0,0,67.0,ORTH
Thursday,22,91,288.0,0,288.0,ORTH
Thursday,22,92,322.0,0,322.0,ORTH
Thursday,25,93,5.0,0,5.0,URO
Thursday,25,94,242.0,0,242.0,URO
Thursday,25,95,280.0,0,280.0,URO
Thursday,25,96,396.0,0,396.0,URO
Thursday,25,97,436.0,0,436.0,URO
Friday,29,98,296.0,0,296.0,GYN
Friday,29,99,430.0,0,430.0,GYN
Friday,26,100,159.0,0,159.0,GASTRO
Friday,26,101,351.0,0,351.0,GASTRO
Friday,28,102,54.0,0,54.0,ORTH
Friday,28,103,86.0,0,86.0,ORTH
Friday,28,104,211.0,0,211.0,ORTH
Friday,28,105,403.0,0,403.0,ORTH
Friday,28,106,459.0,0,459.0,ORTH
Friday,27,107,92.0,0,92.0,CARD
Friday,27,108,173.0,0,173.0,CARD
Friday,27,109,255.0,0,255.0,CARD
Friday,27,110,321.0,0,321.0,CARD
Friday,27,111,444.0,0,444.0,CARD
Friday,27,112,479.0,0,479.0,CARD
Friday,31,113,45.0,0,45.0,CARD
Friday,31,114,251.0,0,251.0,CARD
Friday,30,115,128.0,0,128.0,URO
Friday,30,116,140.0,0,140.0,URO
Friday,30,117,166.0,0,166.0,URO
Friday,30,118,343.0,0,343.0,URO
