Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,172.0,0,172.0,GYN
Monday,3,1,351.0,0,351.0,GYN
Monday,3,2,419.0,0,419.0,GYN
Monday,0,3,87.0,0,87.0,GASTRO
Monday,0,4,259.0,0,259.0,GASTRO
Monday,2,5,197.0,0,197.0,ORTH
Monday,2,6,353.0,0,353.0,ORTH
Monday,1,7,113.0,0,113.0,CARD
Monday,1,8,218.0,0,218.0,CARD
Monday,1,9,345.0,0,345.0,CARD
Monday,5,10,22.0,0,22.0,CARD
Monday,4,11,326.0,0,326.0,URO
Monday,4,12,371.0,0,371.0,URO
Monday,6,13,26.0,0,26.0,URO
Monday,6,14,263.0,0,263.0,URO
Tuesday,10,15,348.0,0,348.0,GYN
Tuesday,11,16,207.0,0,207.0,GYN
Tuesday,11,17,408.0,0,408.0,GYN
Tuesday,11,18,431.0,0,431.0,GYN
Tuesday,7,19,42.0,0,42.0,GASTRO
Tuesday,7,20,417.0,0,417.0,GASTRO
Tuesday,8,21,344.0,0,344.0,ORTH
Tuesday,9,22,58.0,0,58.0,ORTH
Tuesday,9,23,129.0,0,129.0,ORTH
Tuesday,9,24,158.0,0,158.0,ORTH
Tuesday,12,25,106.0,0,106.0,URO
Tuesday,12,26,188.0,0,188.0,URO
Tuesday,12,27,235.0,0,235.0,URO
Wednesday,17,28,9.0,0,9.0,GYN
Wednesday,17,29,44.0,0,44.0,GYN
Wednesday,17,30,470.0,0,470.0,GYN
Wednesday,18,31,31.0,0,31.0,GYN
Wednesday,13,32,205.0,0,205.0,GASTRO
Wednesday,14,33,214.0,0,214.0,GASTRO
Wednesday,14,34,311.0,0,311.0,GASTRO
Wednesday,19,35,144.0,0,144.0,URO
Wednesday,19,36,173.0,0,173.0,URO
Thursday,23,37,338.0,0,338.0,GYN
Thursday,23,38,419.0,0,419.0,GYN
Thursday,23,39,468.0,0,468.0,GYN
Thursday,24,40,260.0,0,260.0,GYN
Thursday,21,41,240.0,0,240.0,GASTRO
Thursday,21,42,244.0,0,244.0,GASTRO
Thursday,21,43,305.0,0,305.0,GASTRO
Thursday,21,44,342.0,0,342.0,GASTRO
Thursday,22,45,120.0,0,120.0,ORTH
Thursday,25,46,233.0,0,233.0,URO
Thursday,25,47,243.0,0,243.0,URO
Friday,29,48,46.0,0,46.0,GYN
Friday,29,49,114.0,0,114.0,GYN
Friday,29,50,216.0,0,216.0,GYN
Friday,26,51,196.0,0,196.0,GASTRO
Friday,26,52,311.0,0,311.0,GASTRO
Friday,28,53,171.0,0,171.0,ORTH
Friday,28,54,186.0,0,186.0,ORTH
Friday,28,55,190.0,0,190.0,ORTH
Friday,27,56,104.0,0,104.0,CARD
Friday,27,57,198.0,0,198.0,CARD
Friday,31,58,52.0,0,52.0,CARD
Friday,31,59,310.0,0,310.0,CARD
Friday,31,60,385.0,0,385.0,CARD
Friday,31,61,395.0,0,395.0,CARD
Friday,30,62,356.0,0,356.0,URO
