Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,99.0,0,99.0,GYN
Monday,3,1,139.0,0,139.0,GYN
Monday,3,2,409.0,0,409.0,GYN
Monday,0,3,153.0,0,153.0,GASTRO
Monday,1,4,225.0,0,225.0,CARD
Monday,5,5,94.0,0,94.0,CARD
Monday,5,6,141.0,0,141.0,CARD
Monday,5,7,182.0,0,182.0,CARD
Monday,4,8,298.0,0,298.0,URO
Monday,4,9,391.0,0,391.0,URO
Monday,6,10,315.0,0,315.0,URO
Monday,6,11,441.0,0,441.0,URO
Tuesday,10,12,84.0,0,84.0,GYN
Tuesday,10,13,148.0,0,148.0,GYN
Tuesday,10,14,158.0,0,158.0,GYN
Tuesday,11,15,321.0,0,321.0,GYN
Tuesday,11,16,444.0,0,444.0,GYN
Tuesday,7,17,3.0,0,3.0,GASTRO
Tuesday,7,18,149.0,0,149.0,GASTRO
Tuesday,7,19,465.0,0,465.0,GASTRO
Tuesday,8,20,22.0,0,22.0,ORTH
Tuesday,8,21,408.0,0,408.0,ORTH
Tuesday,8,22,416.0,0,416.0,ORTH
Tuesday,9,23,23.0,0,23.0,ORTH
Tuesday,9,24,41.0,0,41.0,ORTH
Tuesday,9,25,236.0,0,236.0,ORTH
Tuesday,12,26,62.0,0,62.0,URO
Tuesday,12,27,121.0,0,121.0,URO
Tuesday,12,28,169.0,0,169.0,URO
Wednesday,16,29,202.0,0,202.0,MED
Wednesday,16,30,369.0,0,369.0,MED
Wednesday,17,31,374.0,0,374.0,GYN
Wednesday,17,32,437.0,0,437.0,GYN
Wednesday,18,33,44.0,0,44.0,GYN
Wednesday,18,34,190.0,0,190.0,GYN
Wednesday,18,35,434.0,0,434.0,GYN
Wednesday,18,36,450.0,0,450.0,GYN
Wednesday,13,37,293.0,0,293.0,GASTRO
Wednesday,14,38,360.0,0,360.0,GASTRO
Wednesday,14,39,451.0,0,451.0,GASTRO
Wednesday,20,40,143.0,0,143.0,ORTH
Wednesday,20,41,265.0,0,265.0,ORTH
Wednesday,20,42,273.0,0,273.0,ORTH
Wednesday,20,43,320.0,0,320.0,ORTH
Wednesday,15,44,223.0,0,223.0,CARD
Thursday,23,45,432.0,0,432.0,GYN
Thursday,24,46,310.0,0,310.0,GYN
Thursday,21,47,159.0,0,159.0,GASTRO
Thursday,21,48,434.0,0,434.0,GASTRO
Thursday,22,49,241.0,0,241.0,ORTH
Thursday,22,50,331.0,0,331.0,ORTH
Thursday,25,51,90.0,0,90.0,URO
Thursday,25,52,478.0,0,478.0,URO
Friday,29,53,172.0,0,172.0,GYN
Friday,26,54,391.0,0,391.0,GASTRO
Friday,27,55,382.0,0,382.0,CARD
Friday,30,56,148.0,0,148.0,URO
Friday,30,57,235.0,0,235.0,URO
