Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,15.0,0,15.0,GYN
Monday,3,1,196.0,0,196.0,GYN
Monday,3,2,244.0,0,244.0,GYN
Monday,3,3,277.0,0,277.0,GYN
Monday,3,4,311.0,0,311.0,GYN
Monday,0,5,26.0,0,26.0,GASTRO
Monday,0,6,176.0,0,176.0,GASTRO
Monday,0,7,255.0,0,255.0,GASTRO
Monday,0,8,308.0,0,308.0,GASTRO
Monday,0,9,326.0,0,326.0,GASTRO
Monday,0,10,371.0,0,371.0,GASTRO
Monday,2,11,12.0,0,12.0,ORTH
Monday,2,12,79.0,0,79.0,ORTH
Monday,2,13,165.0,0,165.0,ORTH
Monday,2,14,474.0,0,474.0,ORTH
Monday,1,15,14.0,0,14.0,CARD
Monday,5,16,1.0,0,1.0,CARD
Monday,5,17,349.0,0,349.0,CARD
Monday,4,18,8.0,0,8.0,URO
Monday,4,19,352.0,0,352.0,URO
Monday,4,20,363.0,0,363.0,URO
Monday,6,21,79.0,0,79.0,URO
Monday,6,22,462.0,0,462.0,URO
Tuesday,10,23,42.0,0,42.0,GYN
Tuesday,10,24,98.0,0,98.0,GYN
Tuesday,10,25,328.0,0,328.0,GYN
Tuesday,10,26,371.0,0,371.0,GYN
Tuesday,10,27,403.0,0,403.0,GYN
Tuesday,11,28,133.0,0,133.0,GYN
Tuesday,11,29,182.0,0,182.0,GYN
Tuesday,11,30,185.0,0,185.0,GYN
Tuesday,11,31,339.0,0,339.0,GYN
Tuesday,11,32,443.0,0,443.0,GYN
Tuesday,7,33,106.0,0,106.0,GASTRO
Tuesday,7,34,188.0,0,188.0,GASTRO
Tuesday,7,35,235.0,0,235.0,GASTRO
Tuesday,7,36,263.0,0,263.0,GASTRO
Tuesday,8,37,143.0,0,143.0,ORTH
Tuesday,8,38,327.0,0,327.0,ORTH
Tuesday,8,39,342.0,0,342.0,ORTH
Tuesday,8,40,403.0,0,403.0,ORTH
Tuesday,8,41,425.0,0,425.0,ORTH
Tuesday,8,42,451.0,0,451.0,ORTH
Tuesday,9,43,60.0,0,60.0,ORTH
Tuesday,9,44,117.0,0,117.0,ORTH
Tuesday,9,45,269.0,0,269.0,ORTH
Tuesday,9,46,401.0,0,401.0,ORTH
Tuesday,12,47,15.0,0,15.0,URO
Tuesday,12,48,19.0,0,19.0,URO
Tuesday,12,49,408.0,0,408.0,URO
Wednesday,16,50,191.0,0,191.0,MED
Wednesday,16,51,247.0,0,247.0,MED
Wednesday,17,52,158.0,0,158.0,GYN
Wednesday,17,53,197.0,0,197.0,GYN
Wednesday,17,54,344.0,0,344.0,GYN
Wednesday,17,55,353.0,0,353.0,GYN
Wednesday,18,56,58.0,0,58.0,GYN
Wednesday,13,57,144.0,0,144.0,GASTRO
Wednesday,13,58,173.0,0,173.0,GASTRO
Wednesday,14,59,233.0,0,233.0,GASTRO
Wednesday,14,60,243.0,0,243.0,GASTRO
Wednesday,14,61,356.0,0,356.0,GASTRO
Wednesday,14,62,438.0,0,438.0,GASTRO
Wednesday,15,63,13.0,0,13.0,CARD
Wednesday,15,64,67.0,0,67.0,CARD
Wednesday,15,65,285.0,0,285.0,CARD
Wednesday,15,66,355.0,0,355.0,CARD
Wednesday,15,67,453.0,0,453.0,CARD
Wednesday,19,68,37.0,0,37.0,URO
Wednesday,19,69,212.0,0,212.0,URO
Wednesday,19,70,273.0,0,273.0,URO
Wednesday,19,71,459.0,0,459.0,URO
Wednesday,19,72,466.0,0,466.0,URO
Thursday,23,73,120.0,0,120.0,GYN
Thursday,23,74,129.0,0,129.0,GYN
Thursday,23,75,171.0,0,171.0,GYN
Thursday,23,76,186.0,0,186.0,GYN
Thursday,24,77,190.0,0,190.0,GYN
Thursday,24,78,261.0,0,261.0,GYN
Thursday,24,79,293.0,0,293.0,GYN
Thursday,24,80,391.0,0,391.0,GYN
Thursday,24,81,414.0,0,414.0,GYN
Thursday,21,82,85.0,0,85.0,GASTRO
Thursday,21,83,122.0,0,122.0,GASTRO
Thursday,21,84,246.0,0,246.0,GASTRO
Thursday,22,85,134.0,0,134.0,ORTH
Thursday,22,86,181.0,0,181.0,ORTH
Thursday,22,87,244.0,0,244.0,ORTH
Thursday,22,88,250.0,0,250.0,ORTH
Thursday,22,89,257.0,0,257.0,ORTH
Thursday,22,90,321.0,0,321.0,ORTH
Thursday,25,91,50.0,0,50.0,URO
Thursday,25,92,102.0,0,102.0,URO
Thursday,25,93,194.0,0,194.0,URO
Thursday,25,94,363.0,0,363.0,URO
Thursday,25,95,404.0,0,404.0,URO
Thursday,25,96,405.0,0,405.0,URO
Thursday,25,97,474.0,0,474.0,URO
Friday,29,98,14.0,0,14.0,GYN
Friday,29,99,91.0,0,91.0,GYN
Friday,29,100,195.0,0,195.0,GYN
Friday,29,101,256.0,0,256.0,GYN
Friday,26,102,237.0,0,237.0,GASTRO
Friday,26,103,473.0,0,473.0,GASTRO
Friday,28,104,350.0,0,350.0,ORTH
Friday,27,105,70.0,0,70.0,CARD
Friday,27,106,136.0,0,136.0,CARD
Friday,27,107,215.0,0,215.0,CARD
Friday,31,108,102.0,0,102.0,CARD
Friday,31,109,123.0,0,123.0,CARD
Friday,31,110,222.0,0,222.0,CARD
Friday,30,111,96.0,0,96.0,URO
Friday,30,112,159.0,0,159.0,URO
Friday,30,113,180.0,0,180.0,URO
