Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,55.0,0,55.0,GYN
Monday,3,1,83.0,0,83.0,GYN
Monday,3,2,201.0,0,201.0,GYN
Monday,3,3,260.0,0,260.0,GYN
Monday,3,4,266.0,0,266.0,GYN
Monday,3,5,339.0,0,339.0,GYN
Monday,3,6,398.0,0,398.0,GYN
Monday,3,7,430.0,0,430.0,GYN
Monday,0,8,14.0,0,14.0,GASTRO
Monday,0,9,411.0,0,411.0,GASTRO
Monday,2,10,107.0,0,107.0,ORTH
Monday,2,11,221.0,0,221.0,ORTH
Monday,2,12,261.0,0,261.0,ORTH
Monday,2,13,310.0,0,310.0,ORTH
Monday,2,14,418.0,0,418.0,ORTH
Monday,1,15,87.0,0,87.0,CARD
Monday,1,16,360.0,0,360.0,CARD
Monday,1,17,399.0,0,399.0,CARD
Monday,1,18,423.0,0,423.0,CARD
Monday,1,19,444.0,0,444.0,CARD
Monday,1,20,445.0,0,445.0,CARD
Monday,5,21,19.0,0,19.0,CARD
Monday,5,22,102.0,0,102.0,CARD
Monday,5,23,193.0,0,193.0,CARD
Monday,5,24,260.0,0,260.0,CARD
Monday,5,25,318.0,0,318.0,CARD
Monday,4,26,20.0,0,20.0,URO
Monday,4,27,43.0,0,43.0,URO
Monday,4,28,68.0,0,68.0,URO
Monday,4,29,371.0,0,371.0,URO
Monday,6,30,85.0,0,85.0,URO
Monday,6,31,86.0,0,86.0,URO
Monday,6,32,109.0,0,109.0,URO
Monday,6,33,275.0,0,275.0,URO
Monday,6,34,466.0,0,466.0,URO
Tuesday,10,35,15.0,0,15.0,GYN
Tuesday,10,36,189.0,0,189.0,GYN
Tuesday,10,37,250.0,0,250.0,GYN
Tuesday,10,38,375.0,0,375.0,GYN
Tuesday,11,39,22.0,0,22.0,GYN
Tuesday,11,40,240.0,0,240.0,GYN
Tuesday,7,41,90.0,0,90.0,GASTRO
Tuesday,7,42,117.0,0,117.0,GASTRO
Tuesday,7,43,325.0,0,325.0,GASTRO
Tuesday,8,44,9.0,0,9.0,ORTH
Tuesday,8,45,10.0,0,10.0,ORTH
Tuesday,8,46,74.0,0,74.0,ORTH
Tuesday,8,47,115.0,0,115.0,ORTH
Tuesday,8,48,203.0,0,203.0,ORTH
Tuesday,9,49,18.0,0,18.0,ORTH
Tuesday,9,50,82.0,0,82.0,ORTH
Tuesday,9,51,112.0,0,112.0,ORTH
Tuesday,9,52,218.0,0,218.0,ORTH
Tuesday,9,53,228.0,0,228.0,ORTH
Tuesday,9,54,259.0,0,259.0,ORTH
Tuesday,9,55,278.0,0,278.0,ORTH
Tuesday,9,56,347.0,0,347.0,ORTH
Tuesday,9,57,360.0,0,360.0,ORTH
Tuesday,9,58,368.0,0,368.0,ORTH
Tuesday,9,59,426.0,0,426.0,ORTH
Tuesday,12,60,130.0,0,130.0,URO
Tuesday,12,61,137.0,0,137.0,URO
Tuesday,12,62,170.0,0,170.0,URO
Tuesday,12,63,259.0,0,259.0,URO
Tuesday,12,64,307.0,0,307.0,URO
Tuesday,12,65,388.0,0,388.0,URO
Tuesday,12,66,430.0,0,430.0,URO
Wednesday,16,67,14.0,0,14.0,MED
Wednesday,16,68,48.0,0,48.0,MED
Wednesday,16,69,249.0,0,249.0,MED
Wednesday,16,70,457.0,0,457.0,MED
Wednesday,17,71,157.0,0,157.0,GYN
Wednesday,17,72,201.0,0,201.0,GYN
Wednesday,17,73,296.0,0,296.0,GYN
Wednesday,17,74,303.0,0,303.0,GYN
Wednesday,17,75,314.0,0,314.0,GYN
Wednesday,17,76,331.0,0,331.0,GYN
Wednesday,17,77,360.0,0,360.0,GYN
Wednesday,17,78,434.0,0,434.0,GYN
Wednesday,18,79,6.0,0,6.0,GYN
Wednesday,18,80,86.0,0,86.0,GYN
Wednesday,18,81,87.0,0,87.0,GYN
Wednesday,18,82,116.0,0,116.0,GYN
Wednesday,18,83,257.0,0,257.0,GYN
Wednesday,13,84,92.0,0,92.0,GASTRO
Wednesday,13,85,281.0,0,281.0,GASTRO
Wednesday,13,86,299.0,0,299.0,GASTRO
Wednesday,13,87,440.0,0,440.0,GASTRO
Wednesday,14,88,46.0,0,46.0,GASTRO
Wednesday,14,89,130.0,0,130.0,GASTRO
Wednesday,14,90,282.0,0,282.0,GASTRO
Wednesday,14,91,408.0,0,408.0,GASTRO
Wednesday,14,92,418.0,0,418.0,GASTRO
Wednesday,14,93,435.0,0,435.0,GASTRO
Wednesday,14,94,476.0,0,476.0,GASTRO
Wednesday,20,95,230.0,0,230.0,ORTH
Wednesday,20,96,264.0,0,264.0,ORTH
Wednesday,20,97,322.0,0,322.0,ORTH
Wednesday,20,98,355.0,0,355.0,ORTH
Wednesday,20,99,408.0,0,408.0,ORTH
Wednesday,15,100,50.0,0,50.0,CARD
Wednesday,15,101,105.0,0,105.0,CARD
Wednesday,15,102,177.0,0,177.0,CARD
Wednesday,15,103,293.0,0,293.0,CARD
Wednesday,15,104,345.0,0,345.0,CARD
Wednesday,15,105,459.0,0,459.0,CARD
Wednesday,19,106,58.0,0,58.0,URO
Wednesday,19,107,149.0,0,149.0,URO
Wednesday,19,108,173.0,0,173.0,URO
Wednesday,19,109,174.0,0,174.0,URO
Wednesday,19,110,188.0,0,188.0,URO
Thursday,23,111,102.0,0,102.0,GYN
Thursday,23,112,276.0,0,276.0,GYN
Thursday,23,113,394.0,0,394.0,GYN
Thursday,23,114,440.0,0,440.0,GYN
Thursday,23,115,471.0,0,471.0,GYN
Thursday,24,116,118.0,0,118.0,GYN
Thursday,24,117,176.0,0,176.0,GYN
Thursday,24,118,180.0,0,180.0,GYN
Thursday,24,119,207.0,0,207.0,GYN
Thursday,24,120,235.0,0,235.0,GYN
Thursday,24,121,263.0,0,263.0,GYN
Thursday,24,122,280.0,0,280.0,GYN
Thursday,24,123,295.0,0,295.0,GYN
Thursday,24,124,433.0,0,433.0,GYN
Thursday,21,125,7.0,0,7.0,GASTRO
Thursday,21,126,8.0,0,8.0,GASTRO
Thursday,21,127,16.0,0,16.0,GASTRO
Thursday,21,128,36.0,0,36.0,GASTRO
Thursday,21,129,42.0,0,42.0,GASTRO
Thursday,21,130,143.0,0,143.0,GASTRO
Thursday,21,131,231.0,0,231.0,GASTRO
Thursday,21,132,344.0,0,344.0,GASTRO
Thursday,21,133,386.0,0,386.0,GASTRO
Thursday,21,134,430.0,0,430.0,GASTRO
Thursday,21,135,444.0,0,444.0,GASTRO
Thursday,22,136,114.0,0,114.0,ORTH
Thursday,22,137,268.0,0,268.0,ORTH
Thursday,25,138,120.0,0,120.0,URO
Thursday,25,139,309.0,0,309.0,URO
Thursday,25,140,366.0,0,366.0,URO
Thursday,25,141,399.0,0,399.0,URO
Thursday,25,142,444.0,0,444.0,URO
Thursday,25,143,454.0,0,454.0,URO
Friday,29,144,2.0,0,2.0,GYN
Friday,29,145,137.0,0,137.0,GYN
Friday,29,146,280.0,0,280.0,GYN
Friday,29,147,311.0,0,311.0,GYN
Friday,29,148,337.0,0,337.0,GYN
Friday,29,149,373.0,0,373.0,GYN
Friday,29,150,465.0,0,465.0,GYN
Friday,26,151,127.0,0,127.0,GASTRO
Friday,28,152,15.0,0,15.0,ORTH
Friday,28,153,202.0,0,202.0,ORTH
Friday,28,154,294.0,0,294.0,ORTH
Friday,28,155,332.0,0,332.0,ORTH
Friday,28,156,345.0,0,345.0,ORTH
Friday,27,157,99.0,0,99.0,CARD
Friday,27,158,221.0,0,221.0,CARD
Friday,27,159,302.0,0,302.0,CARD
Friday,31,160,53.0,0,53.0,CARD
Friday,31,161,199.0,0,199.0,CARD
Friday,31,162,252.0,0,252.0,CARD
Friday,31,163,340.0,0,340.0,CARD
Friday,30,164,69.0,0,69.0,URO
Friday,30,165,250.0,0,250.0,URO
