Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,36.0,0,36.0,GYN
Monday,3,1,261.0,0,261.0,GYN
Monday,3,2,336.0,0,336.0,GYN
Monday,0,3,61.0,0,61.0,GASTRO
Monday,0,4,153.0,0,153.0,GASTRO
Monday,0,5,166.0,0,166.0,GASTRO
Monday,0,6,179.0,0,179.0,GASTRO
Monday,0,7,187.0,0,187.0,GASTRO
Monday,0,8,293.0,0,293.0,GASTRO
Monday,0,9,337.0,0,337.0,GASTRO
Monday,0,10,380.0,0,380.0,GASTRO
Monday,2,11,11.0,0,11.0,ORTH
Monday,2,12,186.0,0,186.0,ORTH
Monday,2,13,221.0,0,221.0,ORTH
Monday,2,14,307.0,0,307.0,ORTH
Monday,2,15,313.0,0,313.0,ORTH
Monday,2,16,335.0,0,335.0,ORTH
Monday,2,17,424.0,0,424.0,ORTH
Monday,2,18,464.0,0,464.0,ORTH
Monday,1,19,148.0,0,148.0,CARD
Monday,1,20,203.0,0,203.0,CARD
Monday,1,21,313.0,0,313.0,CARD
Monday,5,22,196.0,0,196.0,CARD
Monday,5,23,431.0,0,431.0,CARD
Monday,5,24,470.0,0,470.0,CARD
Monday,4,25,119.0,0,119.0,URO
Monday,4,26,415.0,0,415.0,URO
Monday,4,27,416.0,0,416.0,URO
Monday,6,28,100.0,0,100.0,URO
Monday,6,29,188.0,0,188.0,URO
Monday,6,30,268.0,0,268.0,URO
Monday,6,31,305.0,0,305.0,URO
Monday,6,32,424.0,0,424.0,URO
Tuesday,10,33,112.0,0,112.0,GYN
Tuesday,10,34,259.0,0,259.0,GYN
Tuesday,10,35,279.0,0,279.0,GYN
Tuesday,10,36,359.0,0,359.0,GYN
Tuesday,10,37,413.0,0,413.0,GYN
Tuesday,10,38,438.0,0,438.0,GYN
Tuesday,10,39,462.0,0,462.0,GYN
Tuesday,10,40,467.0,0,467.0,GYN
Tuesday,11,41,6.0,0,6.0,GYN
Tuesday,11,42,124.0,0,124.0,GYN
Tuesday,11,43,151.0,0,151.0,GYN
Tuesday,11,44,176.0,0,176.0,GYN
Tuesday,11,45,464.0,0,464.0,GYN
Tuesday,7,46,1.0,0,1.0,GASTRO
