Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,82.0,0,82.0,GYN
Monday,3,1,204.0,0,204.0,GYN
Monday,3,2,386.0,0,386.0,GYN
Monday,2,3,12.0,0,12.0,ORTH
Monday,2,4,42.0,0,42.0,ORTH
Monday,2,5,88.0,0,88.0,ORTH
Monday,2,6,127.0,0,127.0,ORTH
Monday,2,7,184.0,0,184.0,ORTH
Monday,2,8,185.0,0,185.0,ORTH
Monday,2,9,344.0,0,344.0,ORTH
Monday,1,10,15.0,0,15.0,CARD
Monday,1,11,157.0,0,157.0,CARD
Monday,1,12,229.0,0,229.0,CARD
Monday,1,13,250.0,0,250.0,CARD
Monday,1,14,282.0,0,282.0,CARD
Monday,5,15,309.0,0,309.0,CARD
Monday,5,16,378.0,0,378.0,CARD
Monday,5,17,392.0,0,392.0,CARD
Monday,4,18,132.0,0,132.0,URO
Monday,4,19,134.0,0,134.0,URO
Monday,4,20,310.0,0,310.0,URO
Monday,6,21,9.0,0,9.0,URO
Monday,6,22,214.0,0,214.0,URO
Monday,6,23,334.0,0,334.0,URO
Monday,6,24,358.0,0,358.0,URO
Tuesday,11,25,127.0,0,127.0,GYN
Tuesday,11,26,236.0,0,236.0,GYN
Tuesday,11,27,250.0,0,250.0,GYN
Tuesday,11,28,271.0,0,271.0,GYN
Tuesday,11,29,335.0,0,335.0,GYN
Tuesday,11,30,366.0,0,366.0,GYN
Tuesday,11,31,378.0,0,378.0,GYN
Tuesday,7,32,159.0,0,159.0,GASTRO
Tuesday,7,33,208.0,0,208.0,GASTRO
Tuesday,8,34,12.0,0,12.0,ORTH
Tuesday,8,35,20.0,0,20.0,ORTH
Tuesday,8,36,34.0,0,34.0,ORTH
Tuesday,8,37,58.0,0,58.0,ORTH
Tuesday,9,38,373.0,0,373.0,ORTH
Tuesday,9,39,470.0,0,470.0,ORTH
Tuesday,12,40,71.0,0,71.0,URO
Tuesday,12,41,285.0,0,285.0,URO
Tuesday,12,42,343.0,0,343.0,URO
Wednesday,16,43,18.0,0,18.0,MED
Wednesday,16,44,108.0,0,108.0,MED
Wednesday,16,45,128.0,0,128.0,MED
Wednesday,16,46,310.0,0,310.0,MED
Wednesday,17,47,142.0,0,142.0,GYN
Wednesday,17,48,473.0,0,473.0,GYN
Wednesday,18,49,255.0,0,255.0,GYN
Wednesday,13,50,106.0,0,106.0,GASTRO
Wednesday,13,51,250.0,0,250.0,GASTRO
Wednesday,13,52,262.0,0,262.0,GASTRO
Wednesday,13,53,374.0,0,374.0,GASTRO
Wednesday,14,54,187.0,0,187.0,GASTRO
Wednesday,14,55,350.0,0,350.0,GASTRO
Wednesday,14,56,478.0,0,478.0,GASTRO
Wednesday,20,57,10.0,0,10.0,ORTH
Wednesday,15,58,23.0,0,23.0,CARD
Wednesday,15,59,135.0,0,135.0,CARD
Wednesday,15,60,461.0,0,461.0,CARD
Wednesday,19,61,17.0,0,17.0,URO
Wednesday,19,62,29.0,0,29.0,URO
Wednesday,19,63,67.0,0,67.0,URO
Wednesday,19,64,129.0,0,129.0,URO
Thursday,23,65,181.0,0,181.0,GYN
Thursday,23,66,232.0,0,232.0,GYN
Thursday,23,67,256.0,0,256.0,GYN
Thursday,23,68,263.0,0,263.0,GYN
Thursday,23,69,338.0,0,338.0,GYN
Thursday,23,70,407.0,0,407.0,GYN
Thursday,23,71,425.0,0,425.0,GYN
Thursday,23,72,452.0,0,452.0,GYN
Thursday,24,73,179.0,0,179.0,GYN
Thursday,24,74,236.0,0,236.0,GYN
Thursday,24,75,290.0,0,290.0,GYN
Thursday,24,76,460.0,0,460.0,GYN
Thursday,24,77,462.0,0,462.0,GYN
Thursday,21,78,38.0,0,38.0,GASTRO
Thursday,21,79,174.0,0,174.0,GASTRO
Thursday,21,80,319.0,0,319.0,GASTRO
Thursday,21,81,371.0,0,371.0,GASTRO
Thursday,21,82,401.0,0,401.0,GASTRO
Thursday,21,83,420.0,0,420.0,GASTRO
Thursday,21,84,451.0,0,451.0,GASTRO
Thursday,22,85,65.0,0,65.0,ORTH
Thursday,22,86,130.0,0,130.0,ORTH
Thursday,22,87,191.0,0,191.0,ORTH
Thursday,25,88,49.0,0,49.0,URO
Thursday,25,89,82.0,0,82.0,URO
Thursday,25,90,87.0,0,87.0,URO
Friday,29,91,285.0,0,285.0,GYN
Friday,29,92,370.0,0,370.0,GYN
Friday,29,93,371.0,0,371.0,GYN
Friday,29,94,471.0,0,471.0,GYN
Friday,26,95,4.0,0,4.0,GASTRO
Friday,26,96,97.0,0,97.0,GASTRO
Friday,26,97,417.0,0,417.0,GASTRO
Friday,26,98,464.0,0,464.0,GASTRO
Friday,28,99,80.0,0,80.0,ORTH
Friday,28,100,376.0,0,376.0,ORTH
Friday,28,101,416.0,0,416.0,ORTH
Friday,28,102,479.0,0,479.0,ORTH
Friday,27,103,386.0,0,386.0,CARD
Friday,31,104,205.0,0,205.0,CARD
Friday,31,105,318.0,0,318.0,CARD
Friday,31,106,441.0,0,441.0,CARD
Friday,30,107,118.0,0,118.0,URO
Friday,30,108,232.0,0,232.0,URO
Friday,30,109,325.0,0,325.0,URO
