Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,227.0,0,227.0,GYN
Monday,3,1,295.0,0,295.0,GYN
Monday,3,2,372.0,0,372.0,GYN
Monday,3,3,410.0,0,410.0,GYN
Monday,0,4,167.0,0,167.0,GASTRO
Monday,2,5,23.0,0,23.0,ORTH
Monday,2,6,193.0,0,193.0,ORTH
Monday,2,7,309.0,0,309.0,ORTH
Monday,2,8,314.0,0,314.0,ORTH
Monday,2,9,389.0,0,389.0,ORTH
Monday,1,10,21.0,0,21.0,CARD
Monday,1,11,160.0,0,160.0,CARD
Monday,1,12,173.0,0,173.0,CARD
Monday,1,13,353.0,0,353.0,CARD
Monday,1,14,444.0,0,444.0,CARD
Monday,5,15,70.0,0,70.0,CARD
Monday,5,16,184.0,0,184.0,CARD
Monday,4,17,132.0,0,132.0,URO
Monday,6,18,266.0,0,266.0,URO
Tuesday,10,19,68.0,0,68.0,GYN
Tuesday,10,20,479.0,0,479.0,GYN
Tuesday,11,21,49.0,0,49.0,GYN
Tuesday,11,22,187.0,0,187.0,GYN
Tuesday,11,23,449.0,0,449.0,GYN
Tuesday,7,24,277.0,0,277.0,GASTRO
Tuesday,7,25,463.0,0,463.0,GASTRO
Tuesday,8,26,367.0,0,367.0,ORTH
Tuesday,9,27,169.0,0,169.0,ORTH
Tuesday,9,28,300.0,0,300.0,ORTH
Tuesday,12,29,155.0,0,155.0,URO
Tuesday,12,30,280.0,0,280.0,URO
Wednesday,16,31,297.0,0,297.0,MED
Wednesday,16,32,320.0,0,320.0,MED
Wednesday,17,33,18.0,0,18.0,GYN
Wednesday,17,34,69.0,0,69.0,GYN
Wednesday,17,35,253.0,0,253.0,GYN
Wednesday,18,36,111.0,0,111.0,GYN
Wednesday,18,37,132.0,0,132.0,GYN
Wednesday,18,38,344.0,0,344.0,GYN
Wednesday,13,39,53.0,0,53.0,GASTRO
Wednesday,13,40,291.0,0,291.0,GASTRO
Wednesday,13,41,292.0,0,292.0,GASTRO
Wednesday,14,42,365.0,0,365.0,GASTRO
Wednesday,20,43,142.0,0,142.0,ORTH
Wednesday,20,44,258.0,0,258.0,ORTH
Wednesday,20,45,282.0,0,282.0,ORTH
Wednesday,20,46,451.0,0,451.0,ORTH
Wednesday,20,47,472.0,0,472.0,ORTH
Wednesday,15,48,193.0,0,193.0,CARD
Wednesday,15,49,441.0,0,441.0,CARD
Wednesday,15,50,459.0,0,459.0,CARD
Wednesday,19,51,5.0,0,5.0,URO
Wednesday,19,52,173.0,0,173.0,URO
Wednesday,19,53,403.0,0,403.0,URO
Thursday,24,54,154.0,0,154.0,GYN
Thursday,24,55,223.0,0,223.0,GYN
Thursday,24,56,320.0,0,320.0,GYN
Thursday,24,57,398.0,0,398.0,GYN
Thursday,24,58,437.0,0,437.0,GYN
Thursday,21,59,108.0,0,108.0,GASTRO
Thursday,21,60,293.0,0,293.0,GASTRO
Thursday,21,61,324.0,0,324.0,GASTRO
Thursday,21,62,335.0,0,335.0,GASTRO
Thursday,21,63,425.0,0,425.0,GASTRO
Thursday,25,64,10.0,0,10.0,URO
Thursday,25,65,161.0,0,161.0,URO
Thursday,25,66,212.0,0,212.0,URO
Thursday,25,67,296.0,0,296.0,URO
Friday,29,68,197.0,0,197.0,GYN
Friday,29,69,215.0,0,215.0,GYN
Friday,29,70,259.0,0,259.0,GYN
Friday,29,71,426.0,0,426.0,GYN
Friday,26,72,32.0,0,32.0,GASTRO
Friday,26,73,63.0,0,63.0,GASTRO
Friday,26,74,136.0,0,136.0,GASTRO
Friday,26,75,145.0,0,145.0,GASTRO
Friday,28,76,120.0,0,120.0,ORTH
Friday,27,77,192.0,0,192.0,CARD
Friday,31,78,235.0,0,235.0,CARD
Friday,31,79,266.0,0,266.0,CARD
Friday,31,80,445.0,0,445.0,CARD
Friday,30,81,68.0,0,68.0,URO
Friday,30,82,192.0,0,192.0,URO
Friday,30,83,301.0,0,301.0,URO
Friday,30,84,315.0,0,315.0,URO
Friday,30,85,323.0,0,323.0,URO
