Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,91.0,0,91.0,GYN
Monday,3,1,256.0,0,256.0,GYN
Monday,3,2,261.0,0,261.0,GYN
Monday,3,3,293.0,0,293.0,GYN
Monday,3,4,391.0,0,391.0,GYN
Monday,3,5,414.0,0,414.0,GYN
Monday,0,6,60.0,0,60.0,GASTRO
Monday,0,7,117.0,0,117.0,GASTRO
Monday,0,8,143.0,0,143.0,GASTRO
Monday,0,9,327.0,0,327.0,GASTRO
Monday,0,10,401.0,0,401.0,GASTRO
Monday,2,11,101.0,0,101.0,ORTH
Monday,2,12,177.0,0,177.0,ORTH
Monday,2,13,188.0,0,188.0,ORTH
Monday,2,14,285.0,0,285.0,ORTH
Monday,2,15,297.0,0,297.0,ORTH
Monday,2,16,326.0,0,326.0,ORTH
Monday,1,17,92.0,0,92.0,CARD
Monday,1,18,159.0,0,159.0,CARD
Monday,1,19,356.0,0,356.0,CARD
Monday,1,20,388.0,0,388.0,CARD
Monday,5,21,326.0,0,326.0,CARD
Monday,5,22,337.0,0,337.0,CARD
Monday,5,23,347.0,0,347.0,CARD
Monday,4,24,116.0,0,116.0,URO
Monday,4,25,208.0,0,208.0,URO
Monday,4,26,395.0,0,395.0,URO
Monday,6,27,202.0,0,202.0,URO
Monday,6,28,266.0,0,266.0,URO
Monday,6,29,275.0,0,275.0,URO
Monday,6,30,344.0,0,344.0,URO
Monday,6,31,357.0,0,357.0,URO
Monday,6,32,389.0,0,389.0,URO
Monday,6,33,405.0,0,405.0,URO
Tuesday,10,34,14.0,0,14.0,GYN
Tuesday,10,35,16.0,0,16.0,GYN
Tuesday,10,36,195.0,0,195.0,GYN
Tuesday,10,37,220.0,0,220.0,GYN
Tuesday,10,38,265.0,0,265.0,GYN
Tuesday,10,39,421.0,0,421.0,GYN
Tuesday,10,40,439.0,0,439.0,GYN
Tuesday,11,41,13.0,0,13.0,GYN
Tuesday,11,42,22.0,0,22.0,GYN
Tuesday,11,43,113.0,0,113.0,GYN
Tuesday,11,44,218.0,0,218.0,GYN
Tuesday,11,45,345.0,0,345.0,GYN
Tuesday,7,46,134.0,0,134.0,GASTRO
Tuesday,7,47,181.0,0,181.0,GASTRO
Tuesday,7,48,227.0,0,227.0,GASTRO
Tuesday,7,49,244.0,0,244.0,GASTRO
Tuesday,7,50,250.0,0,250.0,GASTRO
Tuesday,7,51,257.0,0,257.0,GASTRO
Tuesday,7,52,269.0,0,269.0,GASTRO
Tuesday,7,53,321.0,0,321.0,GASTRO
Tuesday,7,54,350.0,0,350.0,GASTRO
Tuesday,8,55,8.0,0,8.0,ORTH
Tuesday,8,56,82.0,0,82.0,ORTH
Tuesday,8,57,197.0,0,197.0,ORTH
Tuesday,8,58,288.0,0,288.0,ORTH
Tuesday,8,59,376.0,0,376.0,ORTH
Tuesday,9,60,79.0,0,79.0,ORTH
Tuesday,9,61,352.0,0,352.0,ORTH
Tuesday,9,62,363.0,0,363.0,ORTH
Tuesday,9,63,462.0,0,462.0,ORTH
Tuesday,12,64,26.0,0,26.0,URO
Tuesday,12,65,54.0,0,54.0,URO
Tuesday,12,66,225.0,0,225.0,URO
Tuesday,12,67,283.0,0,283.0,URO
Tuesday,12,68,292.0,0,292.0,URO
Tuesday,12,69,339.0,0,339.0,URO
Tuesday,12,70,348.0,0,348.0,URO
Wednesday,16,71,329.0,0,329.0,MED
Wednesday,16,72,414.0,0,414.0,MED
Wednesday,17,73,52.0,0,52.0,GYN
Wednesday,17,74,104.0,0,104.0,GYN
Wednesday,17,75,198.0,0,198.0,GYN
Wednesday,17,76,310.0,0,310.0,GYN
Wednesday,17,77,385.0,0,385.0,GYN
Wednesday,17,78,395.0,0,395.0,GYN
Wednesday,18,79,91.0,0,91.0,GYN
Wednesday,18,80,112.0,0,112.0,GYN
Wednesday,18,81,281.0,0,281.0,GYN
Wednesday,13,82,83.0,0,83.0,GASTRO
Wednesday,13,83,149.0,0,149.0,GASTRO
Wednesday,13,84,229.0,0,229.0,GASTRO
Wednesday,13,85,378.0,0,378.0,GASTRO
Wednesday,13,86,457.0,0,457.0,GASTRO
Wednesday,14,87,315.0,0,315.0,GASTRO
Wednesday,14,88,447.0,0,447.0,GASTRO
Wednesday,20,89,15.0,0,15.0,ORTH
Wednesday,20,90,19.0,0,19.0,ORTH
Wednesday,20,91,37.0,0,37.0,ORTH
Wednesday,20,92,408.0,0,408.0,ORTH
Wednesday,20,93,459.0,0,459.0,ORTH
Wednesday,20,94,466.0,0,466.0,ORTH
Wednesday,15,95,15.0,0,15.0,CARD
Wednesday,15,96,90.0,0,90.0,CARD
Wednesday,15,97,187.0,0,187.0,CARD
Wednesday,15,98,223.0,0,223.0,CARD
Wednesday,15,99,478.0,0,478.0,CARD
Wednesday,19,100,8.0,0,8.0,URO
Wednesday,19,101,159.0,0,159.0,URO
Wednesday,19,102,164.0,0,164.0,URO
Wednesday,19,103,179.0,0,179.0,URO
Wednesday,19,104,374.0,0,374.0,URO
Wednesday,19,105,390.0,0,390.0,URO
Thursday,23,106,18.0,0,18.0,GYN
Thursday,23,107,39.0,0,39.0,GYN
Thursday,23,108,140.0,0,140.0,GYN
Thursday,23,109,141.0,0,141.0,GYN
Thursday,23,110,176.0,0,176.0,GYN
Thursday,23,111,221.0,0,221.0,GYN
Thursday,23,112,255.0,0,255.0,GYN
Thursday,23,113,308.0,0,308.0,GYN
Thursday,23,114,356.0,0,356.0,GYN
Thursday,24,115,26.0,0,26.0,GYN
Thursday,24,116,106.0,0,106.0,GYN
Thursday,24,117,188.0,0,188.0,GYN
Thursday,24,118,235.0,0,235.0,GYN
Thursday,24,119,263.0,0,263.0,GYN
Thursday,24,120,326.0,0,326.0,GYN
Thursday,24,121,371.0,0,371.0,GYN
Thursday,21,122,23.0,0,23.0,GASTRO
Thursday,21,123,142.0,0,142.0,GASTRO
Thursday,21,124,168.0,0,168.0,GASTRO
Thursday,21,125,263.0,0,263.0,GASTRO
Thursday,21,126,327.0,0,327.0,GASTRO
Thursday,21,127,441.0,0,441.0,GASTRO
Thursday,22,128,102.0,0,102.0,ORTH
Thursday,22,129,194.0,0,194.0,ORTH
Thursday,22,130,212.0,0,212.0,ORTH
Thursday,22,131,273.0,0,273.0,ORTH
Thursday,22,132,404.0,0,404.0,ORTH
Thursday,22,133,474.0,0,474.0,ORTH
Thursday,25,134,184.0,0,184.0,URO
Thursday,25,135,255.0,0,255.0,URO
Thursday,25,136,323.0,0,323.0,URO
Thursday,25,137,396.0,0,396.0,URO
Thursday,25,138,458.0,0,458.0,URO
Friday,29,139,144.0,0,144.0,GYN
Friday,29,140,173.0,0,173.0,GYN
Friday,29,141,233.0,0,233.0,GYN
Friday,29,142,243.0,0,243.0,GYN
Friday,29,143,356.0,0,356.0,GYN
Friday,26,144,227.0,0,227.0,GASTRO
Friday,26,145,356.0,0,356.0,GASTRO
Friday,28,146,50.0,0,50.0,ORTH
Friday,28,147,96.0,0,96.0,ORTH
Friday,28,148,180.0,0,180.0,ORTH
Friday,28,149,363.0,0,363.0,ORTH
Friday,28,150,405.0,0,405.0,ORTH
Friday,27,151,107.0,0,107.0,CARD
Friday,27,152,249.0,0,249.0,CARD
Friday,27,153,318.0,0,318.0,CARD
Friday,31,154,29.0,0,29.0,CARD
Friday,31,155,91.0,0,91.0,CARD
Friday,31,156,227.0,0,227.0,CARD
Friday,31,157,248.0,0,248.0,CARD
Friday,31,158,304.0,0,304.0,CARD
Friday,31,159,341.0,0,341.0,CARD
Friday,30,160,69.0,0,69.0,URO
Friday,30,161,87.0,0,87.0,URO
Friday,30,162,157.0,0,157.0,URO
