Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,18.0,0,18.0,GYN
Monday,3,1,97.0,0,97.0,GYN
Monday,3,2,450.0,0,450.0,GYN
Monday,0,3,130.0,0,130.0,GASTRO
Monday,0,4,161.0,0,161.0,GASTRO
Monday,0,5,388.0,0,388.0,GASTRO
Monday,2,6,192.0,0,192.0,ORTH
Monday,2,7,203.0,0,203.0,ORTH
Monday,2,8,214.0,0,214.0,ORTH
Monday,2,9,240.0,0,240.0,ORTH
Monday,2,10,362.0,0,362.0,ORTH
Monday,1,11,51.0,0,51.0,CARD
Monday,1,12,126.0,0,126.0,CARD
Monday,1,13,361.0,0,361.0,CARD
Monday,5,14,5.0,0,5.0,CARD
Monday,6,15,59.0,0,59.0,URO
Monday,6,16,202.0,0,202.0,URO
Monday,6,17,215.0,0,215.0,URO
Tuesday,10,18,15.0,0,15.0,GYN
Tuesday,10,19,123.0,0,123.0,GYN
Tuesday,10,20,307.0,0,307.0,GYN
Tuesday,11,21,167.0,0,167.0,GYN
Tuesday,11,22,225.0,0,225.0,GYN
Tuesday,11,23,237.0,0,237.0,GYN
Tuesday,11,24,398.0,0,398.0,GYN
Tuesday,8,25,37.0,0,37.0,ORTH
Tuesday,8,26,289.0,0,289.0,ORTH
Tuesday,9,27,322.0,0,322.0,ORTH
Wednesday,17,28,302.0,0,302.0,GYN
Wednesday,18,29,431.0,0,431.0,GYN
Wednesday,13,30,117.0,0,117.0,GASTRO
Wednesday,13,31,262.0,0,262.0,GASTRO
Wednesday,14,32,15.0,0,15.0,GASTRO
Wednesday,14,33,35.0,0,35.0,GASTRO
Wednesday,14,34,147.0,0,147.0,GASTRO
Wednesday,20,35,101.0,0,101.0,ORTH
Wednesday,15,36,30.0,0,30.0,CARD
Wednesday,15,37,238.0,0,238.0,CARD
Wednesday,15,38,249.0,0,249.0,CARD
Wednesday,15,39,408.0,0,408.0,CARD
Wednesday,19,40,0.0,0,0.0,URO
Wednesday,19,41,108.0,0,108.0,URO
Wednesday,19,42,138.0,0,138.0,URO
Thursday,24,43,100.0,0,100.0,GYN
Thursday,21,44,288.0,0,288.0,GASTRO
Thursday,25,45,411.0,0,411.0,URO
Thursday,25,46,442.0,0,442.0,URO
Friday,29,47,119.0,0,119.0,GYN
Friday,29,48,265.0,0,265.0,GYN
Friday,29,49,327.0,0,327.0,GYN
Friday,26,50,55.0,0,55.0,GASTRO
Friday,26,51,205.0,0,205.0,GASTRO
Friday,26,52,392.0,0,392.0,GASTRO
Friday,28,53,398.0,0,398.0,ORTH
Friday,27,54,90.0,0,90.0,CARD
Friday,30,55,155.0,0,155.0,URO
Friday,30,56,303.0,0,303.0,URO
Friday,30,57,453.0,0,453.0,URO
