Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,335.0,0,335.0,GYN
Monday,3,1,423.0,0,423.0,GYN
Monday,0,2,107.0,0,107.0,GASTRO
Monday,0,3,305.0,0,305.0,GASTRO
Monday,0,4,427.0,0,427.0,GASTRO
Monday,2,5,125.0,0,125.0,ORTH
Monday,2,6,412.0,0,412.0,ORTH
Monday,1,7,63.0,0,63.0,CARD
Monday,1,8,128.0,0,128.0,CARD
Monday,1,9,301.0,0,301.0,CARD
Monday,5,10,184.0,0,184.0,CARD
Monday,5,11,410.0,0,410.0,CARD
Monday,6,12,412.0,0,412.0,URO
Tuesday,10,13,184.0,0,184.0,GYN
Tuesday,10,14,249.0,0,249.0,GYN
Tuesday,10,15,426.0,0,426.0,GYN
Tuesday,10,16,467.0,0,467.0,GYN
Tuesday,10,17,477.0,0,477.0,GYN
Tuesday,7,18,267.0,0,267.0,GASTRO
Tuesday,7,19,357.0,0,357.0,GASTRO
Tuesday,7,20,443.0,0,443.0,GASTRO
Tuesday,7,21,448.0,0,448.0,GASTRO
Tuesday,8,22,45.0,0,45.0,ORTH
Tuesday,8,23,456.0,0,456.0,ORTH
Tuesday,9,24,308.0,0,308.0,ORTH
Tuesday,9,25,343.0,0,343.0,ORTH
Tuesday,9,26,445.0,0,445.0,ORTH
Tuesday,12,27,165.0,0,165.0,URO
Tuesday,12,28,187.0,0,187.0,URO
Tuesday,12,29,239.0,0,239.0,URO
Wednesday,16,30,0.0,0,0.0,MED
Wednesday,16,31,74.0,0,74.0,MED
Wednesday,17,32,99.0,0,99.0,GYN
Wednesday,17,33,263.0,0,263.0,GYN
Wednesday,17,34,294.0,0,294.0,GYN
Wednesday,17,35,465.0,0,465.0,GYN
Wednesday,18,36,330.0,0,330.0,GYN
Wednesday,18,37,357.0,0,357.0,GYN
Wednesday,18,38,412.0,0,412.0,GYN
Wednesday,18,39,456.0,0,456.0,GYN
Wednesday,13,40,6.0,0,6.0,GASTRO
Wednesday,13,41,96.0,0,96.0,GASTRO
Wednesday,14,42,86.0,0,86.0,GASTRO
Wednesday,14,43,398.0,0,398.0,GASTRO
Wednesday,20,44,194.0,0,194.0,ORTH
Wednesday,20,45,228.0,0,228.0,ORTH
Wednesday,20,46,401.0,0,401.0,ORTH
Wednesday,20,47,407.0,0,407.0,ORTH
Wednesday,20,48,425.0,0,425.0,ORTH
Wednesday,20,49,455.0,0,455.0,ORTH
Wednesday,15,50,96.0,0,96.0,CARD
Wednesday,19,51,83.0,0,83.0,URO
Wednesday,19,52,192.0,0,192.0,URO
Wednesday,19,53,308.0,0,308.0,URO
Wednesday,19,54,317.0,0,317.0,URO
Wednesday,19,55,337.0,0,337.0,URO
Wednesday,19,56,355.0,0,355.0,URO
Wednesday,19,57,467.0,0,467.0,URO
Wednesday,19,58,472.0,0,472.0,URO
Thursday,23,59,14.0,0,14.0,GYN
Thursday,23,60,257.0,0,257.0,GYN
Thursday,23,61,324.0,0,324.0,GYN
Thursday,23,62,469.0,0,469.0,GYN
Thursday,24,63,125.0,0,125.0,GYN
Thursday,24,64,185.0,0,185.0,GYN
Thursday,24,65,308.0,0,308.0,GYN
Thursday,21,66,8.0,0,8.0,GASTRO
Thursday,21,67,170.0,0,170.0,GASTRO
Thursday,21,68,285.0,0,285.0,GASTRO
Thursday,21,69,331.0,0,331.0,GASTRO
Thursday,22,70,39.0,0,39.0,ORTH
Thursday,22,71,218.0,0,218.0,ORTH
Thursday,22,72,264.0,0,264.0,ORTH
Thursday,25,73,136.0,0,136.0,URO
Thursday,25,74,163.0,0,163.0,URO
Thursday,25,75,330.0,0,330.0,URO
Friday,29,76,155.0,0,155.0,GYN
Friday,29,77,182.0,0,182.0,GYN
Friday,29,78,220.0,0,220.0,GYN
Friday,26,79,317.0,0,317.0,GASTRO
Friday,26,80,343.0,0,343.0,GASTRO
Friday,26,81,463.0,0,463.0,GASTRO
Friday,28,82,155.0,0,155.0,ORTH
Friday,28,83,241.0,0,241.0,ORTH
Friday,27,84,131.0,0,131.0,CARD
Friday,27,85,231.0,0,231.0,CARD
Friday,27,86,257.0,0,257.0,CARD
Friday,31,87,168.0,0,168.0,CARD
Friday,30,88,203.0,0,203.0,URO
Friday,30,89,249.0,0,249.0,URO
Friday,30,90,373.0,0,373.0,URO
