Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,269.0,0,269.0,GYN
Monday,3,1,452.0,0,452.0,GYN
Monday,3,2,456.0,0,456.0,GYN
Monday,5,3,287.0,0,287.0,CARD
Monday,4,4,4.0,0,4.0,URO
Monday,6,5,464.0,0,464.0,URO
Tuesday,11,6,84.0,0,84.0,GYN
Tuesday,7,7,439.0,0,439.0,GASTRO
Tuesday,8,8,179.0,0,179.0,ORTH
Tuesday,9,9,290.0,0,290.0,ORTH
Tuesday,9,10,371.0,0,371.0,ORTH
Tuesday,12,11,97.0,0,97.0,URO
Tuesday,12,12,417.0,0,417.0,URO
Wednesday,16,13,86.0,0,86.0,MED
Wednesday,16,14,184.0,0,184.0,MED
Wednesday,16,15,427.0,0,427.0,MED
Wednesday,17,16,286.0,0,286.0,GYN
Wednesday,18,17,90.0,0,90.0,GYN
Wednesday,18,18,118.0,0,118.0,GYN
Wednesday,18,19,120.0,0,120.0,GYN
Wednesday,13,20,82.0,0,82.0,GASTRO
Wednesday,13,21,228.0,0,228.0,GASTRO
Wednesday,13,22,386.0,0,386.0,GASTRO
Wednesday,14,23,204.0,0,204.0,GASTRO
Wednesday,14,24,366.0,0,366.0,GASTRO
Wednesday,20,25,233.0,0,233.0,ORTH
Wednesday,20,26,285.0,0,285.0,ORTH
Wednesday,20,27,370.0,0,370.0,ORTH
Wednesday,20,28,471.0,0,471.0,ORTH
Wednesday,15,29,259.0,0,259.0,CARD
Wednesday,15,30,265.0,0,265.0,CARD
Wednesday,15,31,315.0,0,315.0,CARD
Wednesday,15,32,333.0,0,333.0,CARD
Wednesday,19,33,381.0,0,381.0,URO
Thursday,23,34,12.0,0,12.0,GYN
Thursday,23,35,90.0,0,90.0,GYN
Thursday,23,36,166.0,0,166.0,GYN
Thursday,24,37,69.0,0,69.0,GYN
Thursday,24,38,88.0,0,88.0,GYN
Thursday,24,39,184.0,0,184.0,GYN
Thursday,24,40,261.0,0,261.0,GYN
Thursday,21,41,236.0,0,236.0,GASTRO
Thursday,21,42,335.0,0,335.0,GASTRO
Thursday,21,43,378.0,0,378.0,GASTRO
Thursday,22,44,249.0,0,249.0,ORTH
Thursday,22,45,337.0,0,337.0,ORTH
Thursday,25,46,30.0,0,30.0,URO
Thursday,25,47,54.0,0,54.0,URO
Friday,29,48,263.0,0,263.0,GYN
Friday,29,49,345.0,0,345.0,GYN
Friday,26,50,271.0,0,271.0,GASTRO
Friday,28,51,113.0,0,113.0,ORTH
Friday,27,52,301.0,0,301.0,CARD
Friday,31,53,159.0,0,159.0,CARD
Friday,31,54,208.0,0,208.0,CARD
Friday,30,55,25.0,0,25.0,URO
Friday,30,56,294.0,0,294.0,URO
Friday,30,57,334.0,0,334.0,URO
