Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,31.0,0,31.0,GYN
Monday,3,1,298.0,0,298.0,GYN
Monday,3,2,321.0,0,321.0,GYN
Monday,3,3,322.0,0,322.0,GYN
Monday,0,4,49.0,0,49.0,GASTRO
Monday,0,5,280.0,0,280.0,GASTRO
Monday,1,6,250.0,0,250.0,CARD
Monday,1,7,477.0,0,477.0,CARD
Monday,5,8,20.0,0,20.0,CARD
Monday,5,9,215.0,0,215.0,CARD
Monday,4,10,47.0,0,47.0,URO
Tuesday,10,11,23.0,0,23.0,GYN
Tuesday,10,12,25.0,0,25.0,GYN
Tuesday,10,13,113.0,0,113.0,GYN
Tuesday,10,14,203.0,0,203.0,GYN
Tuesday,10,15,295.0,0,295.0,GYN
Tuesday,10,16,299.0,0,299.0,GYN
Tuesday,7,17,32.0,0,32.0,GASTRO
Tuesday,7,18,364.0,0,364.0,GASTRO
Tuesday,8,19,41.0,0,41.0,ORTH
Tuesday,8,20,124.0,0,124.0,ORTH
Tuesday,9,21,153.0,0,153.0,ORTH
Tuesday,9,22,268.0,0,268.0,ORTH
Tuesday,9,23,294.0,0,294.0,ORTH
Tuesday,12,24,138.0,0,138.0,URO
Tuesday,12,25,242.0,0,242.0,URO
Tuesday,12,26,356.0,0,356.0,URO
Wednesday,16,27,333.0,0,333.0,MED
Wednesday,17,28,68.0,0,68.0,GYN
Wednesday,17,29,285.0,0,285.0,GYN
Wednesday,17,30,439.0,0,439.0,GYN
Wednesday,13,31,30.0,0,30.0,GASTRO
Wednesday,13,32,288.0,0,288.0,GASTRO
Wednesday,20,33,253.0,0,253.0,ORTH
Wednesday,20,34,448.0,0,448.0,ORTH
Wednesday,15,35,39.0,0,39.0,CARD
Wednesday,15,36,342.0,0,342.0,CARD
Wednesday,19,37,33.0,0,33.0,URO
Wednesday,19,38,340.0,0,340.0,URO
Thursday,23,39,148.0,0,148.0,GYN
Thursday,24,40,73.0,0,73.0,GYN
Thursday,24,41,214.0,0,214.0,GYN
Thursday,24,42,276.0,0,276.0,GYN
Thursday,21,43,105.0,0,105.0,GASTRO
Thursday,21,44,254.0,0,254.0,GASTRO
Thursday,21,45,316.0,0,316.0,GASTRO
Thursday,21,46,348.0,0,348.0,GASTRO
Thursday,22,47,175.0,0,175.0,ORTH
Thursday,25,48,31.0,0,31.0,URO
Thursday,25,49,374.0,0,374.0,URO
Friday,26,50,218.0,0,218.0,GASTRO
Friday,26,51,272.0,0,272.0,GASTRO
Friday,28,52,373.0,0,373.0,ORTH
Friday,27,53,285.0,0,285.0,CARD
Friday,27,54,391.0,0,391.0,CARD
Friday,31,55,293.0,0,293.0,CARD
Friday,31,56,404.0,0,404.0,CARD
Friday,30,57,359.0,0,359.0,URO
