Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,57.0,0,57.0,GYN
Monday,3,1,69.0,0,69.0,GYN
Monday,3,2,216.0,0,216.0,GYN
Monday,3,3,276.0,0,276.0,GYN
Monday,3,4,338.0,0,338.0,GYN
Monday,0,5,58.0,0,58.0,GASTRO
Monday,0,6,129.0,0,129.0,GASTRO
Monday,2,7,18.0,0,18.0,ORTH
Monday,2,8,140.0,0,140.0,ORTH
Monday,2,9,141.0,0,141.0,ORTH
Monday,2,10,221.0,0,221.0,ORTH
Monday,2,11,356.0,0,356.0,ORTH
Monday,5,12,3.0,0,3.0,CARD
Monday,5,13,137.0,0,137.0,CARD
Monday,5,14,310.0,0,310.0,CARD
Monday,5,15,466.0,0,466.0,CARD
Monday,5,16,468.0,0,468.0,CARD
Monday,4,17,244.0,0,244.0,URO
Monday,4,18,257.0,0,257.0,URO
Monday,4,19,269.0,0,269.0,URO
Monday,4,20,401.0,0,401.0,URO
Monday,6,21,181.0,0,181.0,URO
Monday,6,22,250.0,0,250.0,URO
Monday,6,23,321.0,0,321.0,URO
Tuesday,10,24,160.0,0,160.0,GYN
Tuesday,10,25,318.0,0,318.0,GYN
Tuesday,10,26,451.0,0,451.0,GYN
Tuesday,11,27,83.0,0,83.0,GYN
Tuesday,11,28,285.0,0,285.0,GYN
Tuesday,7,29,120.0,0,120.0,GASTRO
Tuesday,8,30,176.0,0,176.0,ORTH
Tuesday,8,31,255.0,0,255.0,ORTH
Tuesday,8,32,308.0,0,308.0,ORTH
Tuesday,8,33,326.0,0,326.0,ORTH
Tuesday,12,34,134.0,0,134.0,URO
Tuesday,12,35,227.0,0,227.0,URO
Tuesday,12,36,350.0,0,350.0,URO
Wednesday,16,37,195.0,0,195.0,MED
Wednesday,17,38,26.0,0,26.0,GYN
Wednesday,17,39,284.0,0,284.0,GYN
Wednesday,17,40,356.0,0,356.0,GYN
Wednesday,17,41,453.0,0,453.0,GYN
Wednesday,18,42,87.0,0,87.0,GYN
Wednesday,13,43,171.0,0,171.0,GASTRO
Wednesday,13,44,186.0,0,186.0,GASTRO
Wednesday,13,45,190.0,0,190.0,GASTRO
Wednesday,13,46,261.0,0,261.0,GASTRO
Wednesday,14,47,293.0,0,293.0,GASTRO
Wednesday,14,48,414.0,0,414.0,GASTRO
Wednesday,20,49,26.0,0,26.0,ORTH
Wednesday,20,50,263.0,0,263.0,ORTH
Wednesday,20,51,371.0,0,371.0,ORTH
Wednesday,15,52,394.0,0,394.0,CARD
Wednesday,15,53,410.0,0,410.0,CARD
Thursday,23,54,42.0,0,42.0,GYN
Thursday,23,55,205.0,0,205.0,GYN
Thursday,23,56,259.0,0,259.0,GYN
Thursday,23,57,417.0,0,417.0,GYN
Thursday,24,58,214.0,0,214.0,GYN
Thursday,24,59,311.0,0,311.0,GYN
Thursday,21,60,256.0,0,256.0,GASTRO
Thursday,21,61,391.0,0,391.0,GASTRO
Thursday,22,62,106.0,0,106.0,ORTH
Thursday,22,63,188.0,0,188.0,ORTH
Thursday,22,64,235.0,0,235.0,ORTH
Thursday,25,65,83.0,0,83.0,URO
Thursday,25,66,229.0,0,229.0,URO
Thursday,25,67,378.0,0,378.0,URO
Thursday,25,68,457.0,0,457.0,URO
Friday,29,69,240.0,0,240.0,GYN
Friday,29,70,244.0,0,244.0,GYN
Friday,29,71,305.0,0,305.0,GYN
Friday,29,72,342.0,0,342.0,GYN
Friday,26,73,14.0,0,14.0,GASTRO
Friday,26,74,91.0,0,91.0,GASTRO
Friday,26,75,195.0,0,195.0,GASTRO
Friday,26,76,421.0,0,421.0,GASTRO
Friday,26,77,439.0,0,439.0,GASTRO
Friday,28,78,173.0,0,173.0,ORTH
Friday,27,79,91.0,0,91.0,CARD
Friday,27,80,123.0,0,123.0,CARD
Friday,27,81,174.0,0,174.0,CARD
Friday,27,82,407.0,0,407.0,CARD
Friday,31,83,4.0,0,4.0,CARD
Friday,30,84,149.0,0,149.0,URO
Friday,30,85,315.0,0,315.0,URO
