Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,60.0,0,60.0,GYN
Monday,3,1,157.0,0,157.0,GYN
Monday,3,2,276.0,0,276.0,GYN
Monday,3,3,286.0,0,286.0,GYN
Monday,3,4,292.0,0,292.0,GYN
Monday,3,5,417.0,0,417.0,GYN
Monday,0,6,268.0,0,268.0,GASTRO
Monday,2,7,233.0,0,233.0,ORTH
Monday,2,8,408.0,0,408.0,ORTH
Monday,1,9,30.0,0,30.0,CARD
Monday,1,10,252.0,0,252.0,CARD
Monday,5,11,111.0,0,111.0,CARD
Monday,4,12,452.0,0,452.0,URO
Monday,6,13,118.0,0,118.0,URO
Monday,6,14,194.0,0,194.0,URO
Tuesday,10,15,52.0,0,52.0,GYN
Tuesday,10,16,92.0,0,92.0,GYN
Tuesday,10,17,292.0,0,292.0,GYN
Tuesday,10,18,297.0,0,297.0,GYN
Tuesday,10,19,349.0,0,349.0,GYN
Tuesday,11,20,96.0,0,96.0,GYN
Tuesday,11,21,327.0,0,327.0,GYN
Tuesday,7,22,175.0,0,175.0,GASTRO
Tuesday,7,23,253.0,0,253.0,GASTRO
Tuesday,7,24,448.0,0,448.0,GASTRO
Tuesday,8,25,35.0,0,35.0,ORTH
Tuesday,9,26,47.0,0,47.0,ORTH
Tuesday,9,27,138.0,0,138.0,ORTH
Tuesday,9,28,430.0,0,430.0,ORTH
Tuesday,12,29,42.0,0,42.0,URO
Tuesday,12,30,77.0,0,77.0,URO
Tuesday,12,31,90.0,0,90.0,URO
Wednesday,16,32,37.0,0,37.0,MED
Wednesday,16,33,420.0,0,420.0,MED
Wednesday,17,34,49.0,0,49.0,GYN
Wednesday,17,35,190.0,0,190.0,GYN
Wednesday,17,36,280.0,0,280.0,GYN
Wednesday,17,37,364.0,0,364.0,GYN
Wednesday,18,38,32.0,0,32.0,GYN
Wednesday,13,39,147.0,0,147.0,GASTRO
Wednesday,13,40,229.0,0,229.0,GASTRO
Wednesday,13,41,311.0,0,311.0,GASTRO
Wednesday,13,42,373.0,0,373.0,GASTRO
Wednesday,14,43,37.0,0,37.0,GASTRO
Wednesday,14,44,60.0,0,60.0,GASTRO
Wednesday,14,45,262.0,0,262.0,GASTRO
Wednesday,20,46,242.0,0,242.0,ORTH
Wednesday,20,47,340.0,0,340.0,ORTH
Wednesday,20,48,356.0,0,356.0,ORTH
Wednesday,15,49,66.0,0,66.0,CARD
Wednesday,15,50,147.0,0,147.0,CARD
Wednesday,15,51,393.0,0,393.0,CARD
Wednesday,19,52,6.0,0,6.0,URO
Wednesday,19,53,77.0,0,77.0,URO
Wednesday,19,54,118.0,0,118.0,URO
Wednesday,19,55,119.0,0,119.0,URO
Wednesday,19,56,337.0,0,337.0,URO
Thursday,23,57,288.0,0,288.0,GYN
Thursday,24,58,30.0,0,30.0,GYN
Thursday,24,59,105.0,0,105.0,GYN
Thursday,24,60,254.0,0,254.0,GYN
Thursday,24,61,316.0,0,316.0,GYN
Thursday,24,62,348.0,0,348.0,GYN
Thursday,21,63,84.0,0,84.0,GASTRO
Thursday,21,64,214.0,0,214.0,GASTRO
Thursday,21,65,387.0,0,387.0,GASTRO
Thursday,22,66,31.0,0,31.0,ORTH
Thursday,22,67,33.0,0,33.0,ORTH
Thursday,22,68,359.0,0,359.0,ORTH
Thursday,22,69,374.0,0,374.0,ORTH
Thursday,25,70,248.0,0,248.0,URO
Thursday,25,71,425.0,0,425.0,URO
Friday,26,72,175.0,0,175.0,GASTRO
Friday,28,73,158.0,0,158.0,ORTH
Friday,28,74,331.0,0,331.0,ORTH
Friday,27,75,126.0,0,126.0,CARD
Friday,27,76,203.0,0,203.0,CARD
Friday,27,77,378.0,0,378.0,CARD
Friday,31,78,200.0,0,200.0,CARD
Friday,31,79,469.0,0,469.0,CARD
Friday,30,80,93.0,0,93.0,URO
Friday,30,81,301.0,0,301.0,URO
