Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,197.0,0,197.0,GYN
Monday,3,1,317.0,0,317.0,GYN
Monday,3,2,424.0,0,424.0,GYN
Monday,0,3,272.0,0,272.0,GASTRO
Monday,2,4,130.0,0,130.0,ORTH
Monday,2,5,192.0,0,192.0,ORTH
Monday,2,6,216.0,0,216.0,ORTH
Monday,1,7,208.0,0,208.0,CARD
Monday,1,8,228.0,0,228.0,CARD
Monday,1,9,288.0,0,288.0,CARD
Monday,5,10,35.0,0,35.0,CARD
Monday,5,11,41.0,0,41.0,CARD
Monday,5,12,147.0,0,147.0,CARD
Monday,5,13,213.0,0,213.0,CARD
Monday,5,14,301.0,0,301.0,CARD
Monday,4,15,61.0,0,61.0,URO
Monday,4,16,293.0,0,293.0,URO
Monday,6,17,153.0,0,153.0,URO
Monday,6,18,166.0,0,166.0,URO
Monday,6,19,179.0,0,179.0,URO
Monday,6,20,380.0,0,380.0,URO
Tuesday,10,21,29.0,0,29.0,GYN
Tuesday,10,22,55.0,0,55.0,GYN
Tuesday,10,23,173.0,0,173.0,GYN
Tuesday,10,24,193.0,0,193.0,GYN
Tuesday,10,25,338.0,0,338.0,GYN
Tuesday,11,26,120.0,0,120.0,GYN
Tuesday,7,27,160.0,0,160.0,GASTRO
Tuesday,7,28,182.0,0,182.0,GASTRO
Tuesday,7,29,353.0,0,353.0,GASTRO
Tuesday,7,30,359.0,0,359.0,GASTRO
Tuesday,8,31,152.0,0,152.0,ORTH
Tuesday,8,32,361.0,0,361.0,ORTH
Tuesday,8,33,427.0,0,427.0,ORTH
Tuesday,9,34,89.0,0,89.0,ORTH
Tuesday,9,35,202.0,0,202.0,ORTH
Tuesday,9,36,213.0,0,213.0,ORTH
Tuesday,9,37,336.0,0,336.0,ORTH
Tuesday,9,38,456.0,0,456.0,ORTH
Tuesday,12,39,1.0,0,1.0,URO
Tuesday,12,40,187.0,0,187.0,URO
Wednesday,16,41,98.0,0,98.0,MED
Wednesday,16,42,360.0,0,360.0,MED
Wednesday,17,43,44.0,0,44.0,GYN
Wednesday,17,44,254.0,0,254.0,GYN
Wednesday,17,45,353.0,0,353.0,GYN
Wednesday,17,46,462.0,0,462.0,GYN
Wednesday,18,47,264.0,0,264.0,GYN
Wednesday,18,48,332.0,0,332.0,GYN
Wednesday,13,49,329.0,0,329.0,GASTRO
Wednesday,13,50,431.0,0,431.0,GASTRO
Wednesday,14,51,253.0,0,253.0,GASTRO
Wednesday,14,52,257.0,0,257.0,GASTRO
Wednesday,14,53,319.0,0,319.0,GASTRO
Wednesday,15,54,48.0,0,48.0,CARD
Wednesday,15,55,367.0,0,367.0,CARD
Wednesday,19,56,330.0,0,330.0,URO
Wednesday,19,57,427.0,0,427.0,URO
Thursday,24,58,72.0,0,72.0,GYN
Thursday,24,59,106.0,0,106.0,GYN
Thursday,24,60,297.0,0,297.0,GYN
Thursday,24,61,413.0,0,413.0,GYN
Thursday,24,62,461.0,0,461.0,GYN
Thursday,21,63,76.0,0,76.0,GASTRO
Thursday,21,64,101.0,0,101.0,GASTRO
Thursday,21,65,158.0,0,158.0,GASTRO
Thursday,21,66,182.0,0,182.0,GASTRO
Thursday,22,67,59.0,0,59.0,ORTH
Thursday,22,68,85.0,0,85.0,ORTH
Thursday,22,69,477.0,0,477.0,ORTH
Thursday,25,70,31.0,0,31.0,URO
Thursday,25,71,107.0,0,107.0,URO
Thursday,25,72,255.0,0,255.0,URO
Thursday,25,73,448.0,0,448.0,URO
Friday,29,74,19.0,0,19.0,GYN
Friday,29,75,32.0,0,32.0,GYN
Friday,29,76,250.0,0,250.0,GYN
Friday,29,77,276.0,0,276.0,GYN
Friday,29,78,310.0,0,310.0,GYN
Friday,29,79,359.0,0,359.0,GYN
Friday,26,80,270.0,0,270.0,GASTRO
Friday,28,81,339.0,0,339.0,ORTH
Friday,28,82,436.0,0,436.0,ORTH
Friday,27,83,17.0,0,17.0,CARD
Friday,27,84,43.0,0,43.0,CARD
Friday,27,85,339.0,0,339.0,CARD
Friday,31,86,54.0,0,54.0,CARD
Friday,30,87,16.0,0,16.0,URO
Friday,30,88,316.0,0,316.0,URO
