Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,20.0,0,20.0,GYN
Monday,3,1,39.0,0,39.0,GYN
Monday,3,2,285.0,0,285.0,GYN
Monday,3,3,342.0,0,342.0,GYN
Monday,3,4,391.0,0,391.0,GYN
Monday,0,5,6.0,0,6.0,GASTRO
Monday,0,6,248.0,0,248.0,GASTRO
Monday,0,7,425.0,0,425.0,GASTRO
Monday,2,8,59.0,0,59.0,ORTH
Monday,2,9,62.0,0,62.0,ORTH
Monday,2,10,177.0,0,177.0,ORTH
Monday,2,11,186.0,0,186.0,ORTH
Monday,2,12,238.0,0,238.0,ORTH
Monday,2,13,242.0,0,242.0,ORTH
Monday,2,14,245.0,0,245.0,ORTH
Monday,2,15,249.0,0,249.0,ORTH
Monday,2,16,308.0,0,308.0,ORTH
Monday,2,17,434.0,0,434.0,ORTH
Monday,1,18,14.0,0,14.0,CARD
Monday,5,19,14.0,0,14.0,CARD
Monday,5,20,99.0,0,99.0,CARD
Monday,5,21,132.0,0,132.0,CARD
Monday,5,22,143.0,0,143.0,CARD
Monday,5,23,241.0,0,241.0,CARD
Monday,5,24,354.0,0,354.0,CARD
Monday,5,25,404.0,0,404.0,CARD
Monday,4,26,14.0,0,14.0,URO
Monday,4,27,65.0,0,65.0,URO
Monday,4,28,77.0,0,77.0,URO
Monday,4,29,87.0,0,87.0,URO
Monday,4,30,302.0,0,302.0,URO
Monday,6,31,238.0,0,238.0,URO
Monday,6,32,335.0,0,335.0,URO
Monday,6,33,412.0,0,412.0,URO
Monday,6,34,463.0,0,463.0,URO
Tuesday,10,35,160.0,0,160.0,GYN
Tuesday,10,36,174.0,0,174.0,GYN
Tuesday,10,37,179.0,0,179.0,GYN
Tuesday,10,38,293.0,0,293.0,GYN
Tuesday,10,39,304.0,0,304.0,GYN
Tuesday,10,40,355.0,0,355.0,GYN
Tuesday,10,41,404.0,0,404.0,GYN
Tuesday,10,42,418.0,0,418.0,GYN
Tuesday,10,43,448.0,0,448.0,GYN
Tuesday,11,44,35.0,0,35.0,GYN
Tuesday,11,45,233.0,0,233.0,GYN
Tuesday,11,46,254.0,0,254.0,GYN
Tuesday,11,47,296.0,0,296.0,GYN
Tuesday,11,48,408.0,0,408.0,GYN
Tuesday,11,49,430.0,0,430.0,GYN
Tuesday,7,50,2.0,0,2.0,GASTRO
Tuesday,7,51,74.0,0,74.0,GASTRO
Tuesday,7,52,93.0,0,93.0,GASTRO
Tuesday,7,53,134.0,0,134.0,GASTRO
Tuesday,7,54,144.0,0,144.0,GASTRO
Tuesday,7,55,189.0,0,189.0,GASTRO
Tuesday,7,56,214.0,0,214.0,GASTRO
Tuesday,7,57,273.0,0,273.0,GASTRO
Tuesday,7,58,289.0,0,289.0,GASTRO
Tuesday,7,59,301.0,0,301.0,GASTRO
Tuesday,7,60,312.0,0,312.0,GASTRO
Tuesday,8,61,43.0,0,43.0,ORTH
Tuesday,8,62,52.0,0,52.0,ORTH
Tuesday,8,63,73.0,0,73.0,ORTH
Tuesday,8,64,159.0,0,159.0,ORTH
Tuesday,8,65,247.0,0,247.0,ORTH
Tuesday,8,66,383.0,0,383.0,ORTH
Tuesday,9,67,135.0,0,135.0,ORTH
Tuesday,9,68,175.0,0,175.0,ORTH
Tuesday,9,69,379.0,0,379.0,ORTH
Tuesday,12,70,74.0,0,74.0,URO
Tuesday,12,71,313.0,0,313.0,URO
Wednesday,16,72,19.0,0,19.0,MED
Wednesday,16,73,35.0,0,35.0,MED
Wednesday,16,74,44.0,0,44.0,MED
Wednesday,16,75,123.0,0,123.0,MED
Wednesday,16,76,214.0,0,214.0,MED
Wednesday,16,77,222.0,0,222.0,MED
Wednesday,17,78,33.0,0,33.0,GYN
Wednesday,17,79,47.0,0,47.0,GYN
Wednesday,17,80,138.0,0,138.0,GYN
Wednesday,17,81,242.0,0,242.0,GYN
Wednesday,17,82,340.0,0,340.0,GYN
Wednesday,17,83,356.0,0,356.0,GYN
Wednesday,18,84,31.0,0,31.0,GYN
Wednesday,18,85,158.0,0,158.0,GYN
Wednesday,18,86,331.0,0,331.0,GYN
Wednesday,18,87,359.0,0,359.0,GYN
Wednesday,18,88,374.0,0,374.0,GYN
Wednesday,13,89,64.0,0,64.0,GASTRO
Wednesday,13,90,163.0,0,163.0,GASTRO
Wednesday,13,91,353.0,0,353.0,GASTRO
Wednesday,13,92,439.0,0,439.0,GASTRO
Wednesday,14,93,27.0,0,27.0,GASTRO
Wednesday,14,94,233.0,0,233.0,GASTRO
Wednesday,14,95,263.0,0,263.0,GASTRO
Wednesday,14,96,316.0,0,316.0,GASTRO
Wednesday,14,97,335.0,0,335.0,GASTRO
Wednesday,14,98,346.0,0,346.0,GASTRO
Wednesday,14,99,378.0,0,378.0,GASTRO
Wednesday,14,100,460.0,0,460.0,GASTRO
Wednesday,20,101,11.0,0,11.0,ORTH
Wednesday,20,102,82.0,0,82.0,ORTH
Wednesday,20,103,105.0,0,105.0,ORTH
Wednesday,20,104,245.0,0,245.0,ORTH
Wednesday,20,105,264.0,0,264.0,ORTH
Wednesday,20,106,270.0,0,270.0,ORTH
Wednesday,20,107,354.0,0,354.0,ORTH
Wednesday,20,108,424.0,0,424.0,ORTH
Wednesday,15,109,176.0,0,176.0,CARD
Wednesday,15,110,228.0,0,228.0,CARD
Wednesday,15,111,309.0,0,309.0,CARD
Wednesday,15,112,370.0,0,370.0,CARD
Wednesday,15,113,413.0,0,413.0,CARD
Wednesday,15,114,479.0,0,479.0,CARD
Wednesday,19,115,79.0,0,79.0,URO
Wednesday,19,116,179.0,0,179.0,URO
Wednesday,19,117,242.0,0,242.0,URO
Wednesday,19,118,280.0,0,280.0,URO
Wednesday,19,119,305.0,0,305.0,URO
Wednesday,19,120,336.0,0,336.0,URO
Wednesday,19,121,423.0,0,423.0,URO
Wednesday,19,122,479.0,0,479.0,URO
Thursday,23,123,145.0,0,145.0,GYN
Thursday,23,124,228.0,0,228.0,GYN
Thursday,23,125,295.0,0,295.0,GYN
Thursday,23,126,348.0,0,348.0,GYN
Thursday,23,127,420.0,0,420.0,GYN
Thursday,24,128,11.0,0,11.0,GYN
Thursday,24,129,177.0,0,177.0,GYN
Thursday,24,130,197.0,0,197.0,GYN
Thursday,24,131,342.0,0,342.0,GYN
Thursday,24,132,366.0,0,366.0,GYN
Thursday,24,133,454.0,0,454.0,GYN
Thursday,21,134,399.0,0,399.0,GASTRO
Thursday,21,135,445.0,0,445.0,GASTRO
Thursday,22,136,75.0,0,75.0,ORTH
Thursday,22,137,185.0,0,185.0,ORTH
Thursday,22,138,278.0,0,278.0,ORTH
Thursday,22,139,353.0,0,353.0,ORTH
Thursday,22,140,468.0,0,468.0,ORTH
Thursday,25,141,67.0,0,67.0,URO
Thursday,25,142,280.0,0,280.0,URO
Friday,29,143,59.0,0,59.0,GYN
Friday,29,144,86.0,0,86.0,GYN
Friday,29,145,181.0,0,181.0,GYN
Friday,29,146,236.0,0,236.0,GYN
Friday,29,147,252.0,0,252.0,GYN
Friday,29,148,312.0,0,312.0,GYN
Friday,26,149,286.0,0,286.0,GASTRO
Friday,26,150,348.0,0,348.0,GASTRO
Friday,26,151,408.0,0,408.0,GASTRO
Friday,26,152,447.0,0,447.0,GASTRO
Friday,28,153,13.0,0,13.0,ORTH
Friday,28,154,388.0,0,388.0,ORTH
Friday,27,155,178.0,0,178.0,CARD
Friday,27,156,186.0,0,186.0,CARD
Friday,31,157,41.0,0,41.0,CARD
Friday,31,158,52.0,0,52.0,CARD
Friday,31,159,100.0,0,100.0,CARD
Friday,31,160,112.0,0,112.0,CARD
Friday,31,161,116.0,0,116.0,CARD
Friday,31,162,172.0,0,172.0,CARD
Friday,31,163,240.0,0,240.0,CARD
Friday,30,164,7.0,0,7.0,URO
Friday,30,165,10.0,0,10.0,URO
Friday,30,166,52.0,0,52.0,URO
Friday,30,167,269.0,0,269.0,URO
Friday,30,168,332.0,0,332.0,URO
Friday,30,169,371.0,0,371.0,URO
Friday,30,170,383.0,0,383.0,URO
Friday,30,171,409.0,0,409.0,URO
