Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,10.0,0,10.0,GYN
Monday,3,1,150.0,0,150.0,GYN
Monday,3,2,212.0,0,212.0,GYN
Monday,3,3,218.0,0,218.0,GYN
Monday,3,4,393.0,0,393.0,GYN
Monday,0,5,170.0,0,170.0,GASTRO
Monday,0,6,180.0,0,180.0,GASTRO
Monday,0,7,238.0,0,238.0,GASTRO
Monday,0,8,347.0,0,347.0,GASTRO
Monday,2,9,40.0,0,40.0,ORTH
Monday,2,10,86.0,0,86.0,ORTH
Monday,2,11,172.0,0,172.0,ORTH
Monday,2,12,379.0,0,379.0,ORTH
Monday,1,13,16.0,0,16.0,CARD
Monday,1,14,113.0,0,113.0,CARD
Monday,1,15,381.0,0,381.0,CARD
Monday,5,16,233.0,0,233.0,CARD
Monday,5,17,385.0,0,385.0,CARD
Monday,5,18,428.0,0,428.0,CARD
Monday,4,19,61.0,0,61.0,URO
Monday,4,20,87.0,0,87.0,URO
Monday,4,21,122.0,0,122.0,URO
Monday,4,22,140.0,0,140.0,URO
Monday,4,23,405.0,0,405.0,URO
Monday,4,24,418.0,0,418.0,URO
Monday,4,25,454.0,0,454.0,URO
Monday,4,26,471.0,0,471.0,URO
Monday,6,27,3.0,0,3.0,URO
Monday,6,28,65.0,0,65.0,URO
Monday,6,29,412.0,0,412.0,URO
Monday,6,30,421.0,0,421.0,URO
Monday,6,31,455.0,0,455.0,URO
Monday,6,32,471.0,0,471.0,URO
Tuesday,10,33,22.0,0,22.0,GYN
Tuesday,10,34,23.0,0,23.0,GYN
Tuesday,10,35,60.0,0,60.0,GYN
Tuesday,10,36,309.0,0,309.0,GYN
Tuesday,10,37,314.0,0,314.0,GYN
Tuesday,10,38,389.0,0,389.0,GYN
Tuesday,10,39,446.0,0,446.0,GYN
Tuesday,11,40,169.0,0,169.0,GYN
Tuesday,11,41,193.0,0,193.0,GYN
Tuesday,11,42,282.0,0,282.0,GYN
Tuesday,11,43,300.0,0,300.0,GYN
Tuesday,11,44,367.0,0,367.0,GYN
Tuesday,11,45,451.0,0,451.0,GYN
Tuesday,11,46,472.0,0,472.0,GYN
Tuesday,7,47,180.0,0,180.0,GASTRO
Tuesday,7,48,469.0,0,469.0,GASTRO
Tuesday,8,49,111.0,0,111.0,ORTH
Tuesday,8,50,230.0,0,230.0,ORTH
Tuesday,8,51,291.0,0,291.0,ORTH
Tuesday,8,52,332.0,0,332.0,ORTH
Tuesday,8,53,453.0,0,453.0,ORTH
Tuesday,9,54,17.0,0,17.0,ORTH
Tuesday,9,55,61.0,0,61.0,ORTH
Tuesday,9,56,115.0,0,115.0,ORTH
Tuesday,9,57,138.0,0,138.0,ORTH
Tuesday,9,58,271.0,0,271.0,ORTH
Tuesday,9,59,402.0,0,402.0,ORTH
Tuesday,12,60,249.0,0,249.0,URO
Tuesday,12,61,292.0,0,292.0,URO
Tuesday,12,62,321.0,0,321.0,URO
Tuesday,12,63,441.0,0,441.0,URO
Wednesday,16,64,98.0,0,98.0,MED
Wednesday,16,65,240.0,0,240.0,MED
Wednesday,16,66,276.0,0,276.0,MED
Wednesday,16,67,367.0,0,367.0,MED
Wednesday,16,68,428.0,0,428.0,MED
Wednesday,17,69,18.0,0,18.0,GYN
Wednesday,17,70,120.0,0,120.0,GYN
Wednesday,17,71,142.0,0,142.0,GYN
Wednesday,17,72,258.0,0,258.0,GYN
Wednesday,18,73,3.0,0,3.0,GYN
Wednesday,18,74,16.0,0,16.0,GYN
Wednesday,18,75,39.0,0,39.0,GYN
Wednesday,18,76,55.0,0,55.0,GYN
Wednesday,18,77,158.0,0,158.0,GYN
Wednesday,18,78,274.0,0,274.0,GYN
Wednesday,18,79,307.0,0,307.0,GYN
Wednesday,13,80,11.0,0,11.0,GASTRO
Wednesday,13,81,142.0,0,142.0,GASTRO
Wednesday,13,82,250.0,0,250.0,GASTRO
Wednesday,13,83,311.0,0,311.0,GASTRO
Wednesday,13,84,361.0,0,361.0,GASTRO
Wednesday,13,85,377.0,0,377.0,GASTRO
Wednesday,14,86,10.0,0,10.0,GASTRO
Wednesday,14,87,31.0,0,31.0,GASTRO
Wednesday,14,88,301.0,0,301.0,GASTRO
Wednesday,14,89,346.0,0,346.0,GASTRO
Wednesday,20,90,97.0,0,97.0,ORTH
Wednesday,20,91,161.0,0,161.0,ORTH
Wednesday,20,92,413.0,0,413.0,ORTH
Wednesday,15,93,147.0,0,147.0,CARD
Wednesday,15,94,265.0,0,265.0,CARD
Wednesday,15,95,278.0,0,278.0,CARD
Wednesday,15,96,339.0,0,339.0,CARD
Wednesday,15,97,382.0,0,382.0,CARD
Wednesday,19,98,25.0,0,25.0,URO
Wednesday,19,99,138.0,0,138.0,URO
Wednesday,19,100,204.0,0,204.0,URO
Wednesday,19,101,387.0,0,387.0,URO
Thursday,23,102,101.0,0,101.0,GYN
Thursday,23,103,134.0,0,134.0,GYN
Thursday,23,104,149.0,0,149.0,GYN
Thursday,23,105,208.0,0,208.0,GYN
Thursday,23,106,312.0,0,312.0,GYN
Thursday,24,107,21.0,0,21.0,GYN
Thursday,24,108,70.0,0,70.0,GYN
Thursday,24,109,79.0,0,79.0,GYN
Thursday,24,110,160.0,0,160.0,GYN
Thursday,24,111,173.0,0,173.0,GYN
Thursday,24,112,184.0,0,184.0,GYN
Thursday,24,113,353.0,0,353.0,GYN
Thursday,24,114,441.0,0,441.0,GYN
Thursday,24,115,444.0,0,444.0,GYN
Thursday,24,116,459.0,0,459.0,GYN
Thursday,21,117,90.0,0,90.0,GASTRO
Thursday,21,118,128.0,0,128.0,GASTRO
Thursday,21,119,152.0,0,152.0,GASTRO
Thursday,21,120,163.0,0,163.0,GASTRO
Thursday,21,121,189.0,0,189.0,GASTRO
Thursday,21,122,233.0,0,233.0,GASTRO
Thursday,21,123,303.0,0,303.0,GASTRO
Thursday,21,124,307.0,0,307.0,GASTRO
Thursday,21,125,321.0,0,321.0,GASTRO
Thursday,22,126,294.0,0,294.0,ORTH
Thursday,22,127,428.0,0,428.0,ORTH
Thursday,22,128,429.0,0,429.0,ORTH
Thursday,25,129,26.0,0,26.0,URO
Thursday,25,130,127.0,0,127.0,URO
Thursday,25,131,137.0,0,137.0,URO
Thursday,25,132,216.0,0,216.0,URO
Thursday,25,133,242.0,0,242.0,URO
Thursday,25,134,266.0,0,266.0,URO
Thursday,25,135,269.0,0,269.0,URO
Thursday,25,136,316.0,0,316.0,URO
Friday,29,137,192.0,0,192.0,GYN
Friday,29,138,193.0,0,193.0,GYN
Friday,29,139,197.0,0,197.0,GYN
Friday,29,140,235.0,0,235.0,GYN
Friday,29,141,266.0,0,266.0,GYN
Friday,29,142,445.0,0,445.0,GYN
Friday,26,143,94.0,0,94.0,GASTRO
Friday,26,144,135.0,0,135.0,GASTRO
Friday,26,145,160.0,0,160.0,GASTRO
Friday,26,146,186.0,0,186.0,GASTRO
Friday,26,147,189.0,0,189.0,GASTRO
Friday,26,148,304.0,0,304.0,GASTRO
Friday,26,149,388.0,0,388.0,GASTRO
Friday,26,150,432.0,0,432.0,GASTRO
Friday,28,151,93.0,0,93.0,ORTH
Friday,28,152,142.0,0,142.0,ORTH
Friday,28,153,174.0,0,174.0,ORTH
Friday,28,154,328.0,0,328.0,ORTH
Friday,28,155,413.0,0,413.0,ORTH
Friday,28,156,423.0,0,423.0,ORTH
Friday,28,157,442.0,0,442.0,ORTH
Friday,27,158,34.0,0,34.0,CARD
Friday,27,159,116.0,0,116.0,CARD
Friday,27,160,146.0,0,146.0,CARD
Friday,27,161,174.0,0,174.0,CARD
Friday,27,162,301.0,0,301.0,CARD
Friday,27,163,439.0,0,439.0,CARD
Friday,27,164,441.0,0,441.0,CARD
Friday,27,165,455.0,0,455.0,CARD
Friday,31,166,17.0,0,17.0,CARD
Friday,31,167,23.0,0,23.0,CARD
Friday,31,168,61.0,0,61.0,CARD
Friday,31,169,125.0,0,125.0,CARD
Friday,31,170,411.0,0,411.0,CARD
Friday,31,171,414.0,0,414.0,CARD
Friday,31,172,462.0,0,462.0,CARD
Friday,30,173,165.0,0,165.0,URO
Friday,30,174,397.0,0,397.0,URO
Friday,30,175,419.0,0,419.0,URO
