Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,112.0,0,112.0,GYN
Monday,3,1,118.0,0,118.0,GYN
Monday,3,2,119.0,0,119.0,GYN
Monday,3,3,176.0,0,176.0,GYN
Monday,3,4,235.0,0,235.0,GYN
Monday,3,5,346.0,0,346.0,GYN
Monday,3,6,389.0,0,389.0,GYN
Monday,0,7,245.0,0,245.0,GASTRO
Monday,2,8,303.0,0,303.0,ORTH
Monday,2,9,314.0,0,314.0,ORTH
Monday,2,10,360.0,0,360.0,ORTH
Monday,2,11,434.0,0,434.0,ORTH
Monday,1,12,196.0,0,196.0,CARD
Monday,5,13,401.0,0,401.0,CARD
Monday,4,14,276.0,0,276.0,URO
Monday,4,15,319.0,0,319.0,URO
Monday,6,16,313.0,0,313.0,URO
Monday,6,17,402.0,0,402.0,URO
Tuesday,10,18,148.0,0,148.0,GYN
Tuesday,10,19,474.0,0,474.0,GYN
Tuesday,7,20,124.0,0,124.0,GASTRO
Tuesday,8,21,296.0,0,296.0,ORTH
Tuesday,9,22,87.0,0,87.0,ORTH
Tuesday,9,23,201.0,0,201.0,ORTH
Tuesday,9,24,331.0,0,331.0,ORTH
Tuesday,12,25,169.0,0,169.0,URO
Tuesday,12,26,234.0,0,234.0,URO
Tuesday,12,27,307.0,0,307.0,URO
Wednesday,16,28,230.0,0,230.0,MED
Wednesday,16,29,253.0,0,253.0,MED
Wednesday,16,30,389.0,0,389.0,MED
Wednesday,17,31,11.0,0,11.0,GYN
Wednesday,17,32,213.0,0,213.0,GYN
Wednesday,17,33,428.0,0,428.0,GYN
Wednesday,17,34,469.0,0,469.0,GYN
Wednesday,18,35,284.0,0,284.0,GYN
Wednesday,13,36,380.0,0,380.0,GASTRO
Wednesday,13,37,408.0,0,408.0,GASTRO
Wednesday,14,38,206.0,0,206.0,GASTRO
Wednesday,14,39,212.0,0,212.0,GASTRO
Wednesday,14,40,340.0,0,340.0,GASTRO
Wednesday,20,41,6.0,0,6.0,ORTH
Wednesday,20,42,86.0,0,86.0,ORTH
Wednesday,20,43,116.0,0,116.0,ORTH
Wednesday,20,44,257.0,0,257.0,ORTH
Wednesday,15,45,420.0,0,420.0,CARD
Wednesday,15,46,438.0,0,438.0,CARD
Wednesday,15,47,453.0,0,453.0,CARD
Wednesday,19,48,14.0,0,14.0,URO
Wednesday,19,49,90.0,0,90.0,URO
Wednesday,19,50,117.0,0,117.0,URO
Wednesday,19,51,325.0,0,325.0,URO
Wednesday,19,52,411.0,0,411.0,URO
Thursday,23,53,472.0,0,472.0,GYN
Thursday,24,54,51.0,0,51.0,GYN
Thursday,24,55,95.0,0,95.0,GYN
Thursday,24,56,322.0,0,322.0,GYN
Thursday,24,57,328.0,0,328.0,GYN
Thursday,24,58,370.0,0,370.0,GYN
Thursday,21,59,88.0,0,88.0,GASTRO
Thursday,21,60,187.0,0,187.0,GASTRO
Thursday,21,61,280.0,0,280.0,GASTRO
Thursday,21,62,359.0,0,359.0,GASTRO
Thursday,21,63,451.0,0,451.0,GASTRO
Thursday,22,64,102.0,0,102.0,ORTH
Thursday,22,65,394.0,0,394.0,ORTH
Thursday,25,66,92.0,0,92.0,URO
Thursday,25,67,281.0,0,281.0,URO
Thursday,25,68,299.0,0,299.0,URO
Thursday,25,69,440.0,0,440.0,URO
Friday,29,70,61.0,0,61.0,GYN
Friday,29,71,151.0,0,151.0,GYN
Friday,29,72,170.0,0,170.0,GYN
Friday,29,73,380.0,0,380.0,GYN
Friday,29,74,440.0,0,440.0,GYN
Friday,26,75,345.0,0,345.0,GASTRO
Friday,26,76,377.0,0,377.0,GASTRO
Friday,26,77,397.0,0,397.0,GASTRO
Friday,28,78,276.0,0,276.0,ORTH
Friday,28,79,471.0,0,471.0,ORTH
Friday,27,80,262.0,0,262.0,CARD
Friday,27,81,379.0,0,379.0,CARD
Friday,31,82,66.0,0,66.0,CARD
Friday,31,83,265.0,0,265.0,CARD
Friday,31,84,287.0,0,287.0,CARD
Friday,31,85,398.0,0,398.0,CARD
Friday,31,86,414.0,0,414.0,CARD
