Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,47.0,0,47.0,GYN
Monday,3,1,74.0,0,74.0,GYN
Monday,3,2,88.0,0,88.0,GYN
Monday,3,3,296.0,0,296.0,GYN
Monday,3,4,311.0,0,311.0,GYN
Monday,3,5,327.0,0,327.0,GYN
Monday,3,6,358.0,0,358.0,GYN
Monday,3,7,368.0,0,368.0,GYN
Monday,3,8,391.0,0,391.0,GYN
Monday,0,9,33.0,0,33.0,GASTRO
Monday,0,10,49.0,0,49.0,GASTRO
Monday,0,11,118.0,0,118.0,GASTRO
Monday,0,12,217.0,0,217.0,GASTRO
Monday,0,13,289.0,0,289.0,GASTRO
Monday,0,14,331.0,0,331.0,GASTRO
Monday,0,15,377.0,0,377.0,GASTRO
Monday,2,16,86.0,0,86.0,ORTH
Monday,2,17,140.0,0,140.0,ORTH
Monday,2,18,339.0,0,339.0,ORTH
Monday,2,19,366.0,0,366.0,ORTH
Monday,2,20,395.0,0,395.0,ORTH
Monday,2,21,411.0,0,411.0,ORTH
Monday,2,22,454.0,0,454.0,ORTH
Monday,1,23,32.0,0,32.0,CARD
Monday,1,24,153.0,0,153.0,CARD
Monday,1,25,277.0,0,277.0,CARD
Monday,1,26,371.0,0,371.0,CARD
Monday,5,27,114.0,0,114.0,CARD
Monday,4,28,4.0,0,4.0,URO
Monday,4,29,38.0,0,38.0,URO
Monday,4,30,43.0,0,43.0,URO
Monday,4,31,164.0,0,164.0,URO
Monday,4,32,170.0,0,170.0,URO
Monday,4,33,229.0,0,229.0,URO
Monday,4,34,237.0,0,237.0,URO
Monday,4,35,302.0,0,302.0,URO
Monday,4,36,397.0,0,397.0,URO
Monday,4,37,400.0,0,400.0,URO
Monday,6,38,76.0,0,76.0,URO
Monday,6,39,197.0,0,197.0,URO
Monday,6,40,244.0,0,244.0,URO
Monday,6,41,426.0,0,426.0,URO
Tuesday,10,42,21.0,0,21.0,GYN
Tuesday,10,43,27.0,0,27.0,GYN
Tuesday,10,44,76.0,0,76.0,GYN
Tuesday,10,45,138.0,0,138.0,GYN
Tuesday,10,46,284.0,0,284.0,GYN
Tuesday,10,47,310.0,0,310.0,GYN
Tuesday,10,48,349.0,0,349.0,GYN
Tuesday,10,49,381.0,0,381.0,GYN
Tuesday,10,50,436.0,0,436.0,GYN
Tuesday,11,51,17.0,0,17.0,GYN
Tuesday,11,52,62.0,0,62.0,GYN
Tuesday,11,53,137.0,0,137.0,GYN
Tuesday,11,54,294.0,0,294.0,GYN
Tuesday,11,55,377.0,0,377.0,GYN
Tuesday,11,56,444.0,0,444.0,GYN
Tuesday,7,57,190.0,0,190.0,GASTRO
Tuesday,7,58,205.0,0,205.0,GASTRO
Tuesday,7,59,261.0,0,261.0,GASTRO
Tuesday,7,60,389.0,0,389.0,GASTRO
Tuesday,8,61,178.0,0,178.0,ORTH
Tuesday,8,62,253.0,0,253.0,ORTH
Tuesday,8,63,305.0,0,305.0,ORTH
Tuesday,8,64,311.0,0,311.0,ORTH
Tuesday,8,65,450.0,0,450.0,ORTH
Tuesday,9,66,24.0,0,24.0,ORTH
Tuesday,9,67,50.0,0,50.0,ORTH
Tuesday,9,68,141.0,0,141.0,ORTH
Tuesday,9,69,270.0,0,270.0,ORTH
Tuesday,9,70,472.0,0,472.0,ORTH
Tuesday,12,71,54.0,0,54.0,URO
Tuesday,12,72,70.0,0,70.0,URO
Wednesday,16,73,171.0,0,171.0,MED
Wednesday,16,74,283.0,0,283.0,MED
Wednesday,16,75,315.0,0,315.0,MED
Wednesday,16,76,479.0,0,479.0,MED
Wednesday,17,77,22.0,0,22.0,GYN
Wednesday,17,78,82.0,0,82.0,GYN
Wednesday,17,79,121.0,0,121.0,GYN
Wednesday,17,80,187.0,0,187.0,GYN
Wednesday,17,81,206.0,0,206.0,GYN
Wednesday,17,82,258.0,0,258.0,GYN
Wednesday,17,83,312.0,0,312.0,GYN
Wednesday,17,84,361.0,0,361.0,GYN
Wednesday,17,85,376.0,0,376.0,GYN
Wednesday,17,86,463.0,0,463.0,GYN
Wednesday,18,87,267.0,0,267.0,GYN
Wednesday,18,88,345.0,0,345.0,GYN
Wednesday,18,89,432.0,0,432.0,GYN
Wednesday,13,90,71.0,0,71.0,GASTRO
