Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,97.0,0,97.0,GYN
Monday,3,1,178.0,0,178.0,GYN
Monday,3,2,212.0,0,212.0,GYN
Monday,3,3,221.0,0,221.0,GYN
Monday,3,4,413.0,0,413.0,GYN
Monday,0,5,47.0,0,47.0,GASTRO
Monday,0,6,55.0,0,55.0,GASTRO
Monday,0,7,77.0,0,77.0,GASTRO
Monday,0,8,232.0,0,232.0,GASTRO
Monday,0,9,311.0,0,311.0,GASTRO
Monday,0,10,426.0,0,426.0,GASTRO
Monday,2,11,40.0,0,40.0,ORTH
Monday,2,12,93.0,0,93.0,ORTH
Monday,2,13,98.0,0,98.0,ORTH
Monday,2,14,99.0,0,99.0,ORTH
Monday,2,15,179.0,0,179.0,ORTH
Monday,2,16,302.0,0,302.0,ORTH
Monday,1,17,134.0,0,134.0,CARD
Monday,1,18,207.0,0,207.0,CARD
Monday,1,19,255.0,0,255.0,CARD
Monday,1,20,259.0,0,259.0,CARD
Monday,1,21,464.0,0,464.0,CARD
Monday,5,22,174.0,0,174.0,CARD
Monday,5,23,226.0,0,226.0,CARD
Monday,5,24,327.0,0,327.0,CARD
Monday,4,25,27.0,0,27.0,URO
Monday,4,26,112.0,0,112.0,URO
Monday,4,27,291.0,0,291.0,URO
Monday,4,28,479.0,0,479.0,URO
Monday,6,29,37.0,0,37.0,URO
Monday,6,30,98.0,0,98.0,URO
Monday,6,31,215.0,0,215.0,URO
Monday,6,32,381.0,0,381.0,URO
Tuesday,10,33,73.0,0,73.0,GYN
Tuesday,10,34,125.0,0,125.0,GYN
Tuesday,10,35,140.0,0,140.0,GYN
Tuesday,10,36,228.0,0,228.0,GYN
Tuesday,10,37,316.0,0,316.0,GYN
Tuesday,10,38,348.0,0,348.0,GYN
Tuesday,11,39,61.0,0,61.0,GYN
Tuesday,11,40,84.0,0,84.0,GYN
Tuesday,11,41,91.0,0,91.0,GYN
Tuesday,11,42,136.0,0,136.0,GYN
Tuesday,11,43,154.0,0,154.0,GYN
Tuesday,11,44,233.0,0,233.0,GYN
Tuesday,11,45,267.0,0,267.0,GYN
Tuesday,11,46,442.0,0,442.0,GYN
Tuesday,7,47,71.0,0,71.0,GASTRO
Tuesday,7,48,248.0,0,248.0,GASTRO
Tuesday,7,49,409.0,0,409.0,GASTRO
Tuesday,8,50,49.0,0,49.0,ORTH
Tuesday,8,51,106.0,0,106.0,ORTH
Tuesday,8,52,218.0,0,218.0,ORTH
Tuesday,8,53,350.0,0,350.0,ORTH
Tuesday,9,54,157.0,0,157.0,ORTH
Tuesday,9,55,237.0,0,237.0,ORTH
Tuesday,9,56,441.0,0,441.0,ORTH
Tuesday,9,57,454.0,0,454.0,ORTH
Tuesday,12,58,224.0,0,224.0,URO
Tuesday,12,59,291.0,0,291.0,URO
Tuesday,12,60,292.0,0,292.0,URO
Tuesday,12,61,303.0,0,303.0,URO
Tuesday,12,62,411.0,0,411.0,URO
Tuesday,12,63,445.0,0,445.0,URO
Tuesday,12,64,468.0,0,468.0,URO
Wednesday,16,65,17.0,0,17.0,MED
Wednesday,16,66,167.0,0,167.0,MED
Wednesday,16,67,250.0,0,250.0,MED
Wednesday,16,68,266.0,0,266.0,MED
Wednesday,17,69,89.0,0,89.0,GYN
Wednesday,17,70,90.0,0,90.0,GYN
Wednesday,17,71,245.0,0,245.0,GYN
Wednesday,17,72,332.0,0,332.0,GYN
Wednesday,17,73,338.0,0,338.0,GYN
Wednesday,17,74,398.0,0,398.0,GYN
Wednesday,17,75,420.0,0,420.0,GYN
Wednesday,18,76,114.0,0,114.0,GYN
Wednesday,18,77,167.0,0,167.0,GYN
Wednesday,18,78,177.0,0,177.0,GYN
Wednesday,18,79,222.0,0,222.0,GYN
Wednesday,18,80,395.0,0,395.0,GYN
Wednesday,13,81,223.0,0,223.0,GASTRO
Wednesday,13,82,234.0,0,234.0,GASTRO
Wednesday,13,83,441.0,0,441.0,GASTRO
Wednesday,14,84,132.0,0,132.0,GASTRO
Wednesday,14,85,175.0,0,175.0,GASTRO
Wednesday,14,86,228.0,0,228.0,GASTRO
Wednesday,14,87,234.0,0,234.0,GASTRO
Wednesday,14,88,256.0,0,256.0,GASTRO
Wednesday,14,89,357.0,0,357.0,GASTRO
Wednesday,14,90,371.0,0,371.0,GASTRO
Wednesday,14,91,396.0,0,396.0,GASTRO
Wednesday,14,92,403.0,0,403.0,GASTRO
Wednesday,14,93,459.0,0,459.0,GASTRO
Wednesday,14,94,472.0,0,472.0,GASTRO
Wednesday,20,95,355.0,0,355.0,ORTH
Wednesday,20,96,380.0,0,380.0,ORTH
Wednesday,20,97,384.0,0,384.0,ORTH
Wednesday,20,98,423.0,0,423.0,ORTH
Wednesday,15,99,141.0,0,141.0,CARD
Wednesday,15,100,178.0,0,178.0,CARD
Wednesday,15,101,228.0,0,228.0,CARD
Wednesday,15,102,247.0,0,247.0,CARD
Wednesday,15,103,371.0,0,371.0,CARD
Wednesday,15,104,463.0,0,463.0,CARD
Wednesday,19,105,8.0,0,8.0,URO
Wednesday,19,106,103.0,0,103.0,URO
Wednesday,19,107,200.0,0,200.0,URO
Thursday,23,108,2.0,0,2.0,GYN
Thursday,23,109,22.0,0,22.0,GYN
Thursday,23,110,163.0,0,163.0,GYN
Thursday,23,111,169.0,0,169.0,GYN
Thursday,23,112,278.0,0,278.0,GYN
Thursday,23,113,364.0,0,364.0,GYN
Thursday,23,114,459.0,0,459.0,GYN
Thursday,24,115,40.0,0,40.0,GYN
Thursday,24,116,81.0,0,81.0,GYN
Thursday,24,117,124.0,0,124.0,GYN
Thursday,24,118,134.0,0,134.0,GYN
Thursday,24,119,207.0,0,207.0,GYN
Thursday,24,120,229.0,0,229.0,GYN
Thursday,24,121,298.0,0,298.0,GYN
Thursday,21,122,78.0,0,78.0,GASTRO
Thursday,21,123,168.0,0,168.0,GASTRO
Thursday,21,124,216.0,0,216.0,GASTRO
Thursday,21,125,266.0,0,266.0,GASTRO
Thursday,21,126,267.0,0,267.0,GASTRO
Thursday,21,127,332.0,0,332.0,GASTRO
Thursday,21,128,378.0,0,378.0,GASTRO
Thursday,21,129,465.0,0,465.0,GASTRO
Thursday,22,130,216.0,0,216.0,ORTH
Thursday,22,131,229.0,0,229.0,ORTH
Thursday,22,132,267.0,0,267.0,ORTH
Thursday,22,133,340.0,0,340.0,ORTH
Thursday,22,134,369.0,0,369.0,ORTH
Thursday,25,135,97.0,0,97.0,URO
Thursday,25,136,173.0,0,173.0,URO
Thursday,25,137,267.0,0,267.0,URO
Thursday,25,138,294.0,0,294.0,URO
Thursday,25,139,434.0,0,434.0,URO
Thursday,25,140,454.0,0,454.0,URO
Thursday,25,141,477.0,0,477.0,URO
Friday,29,142,123.0,0,123.0,GYN
Friday,29,143,199.0,0,199.0,GYN
Friday,29,144,253.0,0,253.0,GYN
Friday,29,145,344.0,0,344.0,GYN
Friday,29,146,445.0,0,445.0,GYN
Friday,29,147,457.0,0,457.0,GYN
Friday,29,148,471.0,0,471.0,GYN
Friday,26,149,121.0,0,121.0,GASTRO
Friday,26,150,165.0,0,165.0,GASTRO
Friday,26,151,316.0,0,316.0,GASTRO
Friday,28,152,106.0,0,106.0,ORTH
Friday,28,153,136.0,0,136.0,ORTH
Friday,28,154,284.0,0,284.0,ORTH
Friday,28,155,305.0,0,305.0,ORTH
Friday,28,156,380.0,0,380.0,ORTH
Friday,27,157,42.0,0,42.0,CARD
Friday,27,158,244.0,0,244.0,CARD
Friday,27,159,245.0,0,245.0,CARD
Friday,27,160,276.0,0,276.0,CARD
Friday,27,161,300.0,0,300.0,CARD
Friday,27,162,353.0,0,353.0,CARD
Friday,27,163,436.0,0,436.0,CARD
Friday,31,164,368.0,0,368.0,CARD
Friday,30,165,288.0,0,288.0,URO
Friday,30,166,391.0,0,391.0,URO
Friday,30,167,394.0,0,394.0,URO
Friday,30,168,414.0,0,414.0,URO
Friday,30,169,427.0,0,427.0,URO
