Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,85.0,0,85.0,GYN
Monday,3,1,148.0,0,148.0,GYN
Monday,3,2,160.0,0,160.0,GYN
Monday,3,3,446.0,0,446.0,GYN
Monday,0,4,90.0,0,90.0,GASTRO
Monday,0,5,360.0,0,360.0,GASTRO
Monday,2,6,55.0,0,55.0,ORTH
Monday,2,7,236.0,0,236.0,ORTH
Monday,2,8,301.0,0,301.0,ORTH
Monday,1,9,76.0,0,76.0,CARD
Monday,1,10,320.0,0,320.0,CARD
Monday,5,11,352.0,0,352.0,CARD
Monday,5,12,369.0,0,369.0,CARD
Monday,4,13,66.0,0,66.0,URO
Monday,4,14,106.0,0,106.0,URO
Monday,4,15,429.0,0,429.0,URO
Monday,6,16,288.0,0,288.0,URO
Monday,6,17,374.0,0,374.0,URO
Tuesday,10,18,101.0,0,101.0,GYN
Tuesday,10,19,276.0,0,276.0,GYN
Tuesday,10,20,448.0,0,448.0,GYN
Tuesday,11,21,93.0,0,93.0,GYN
Tuesday,11,22,100.0,0,100.0,GYN
Tuesday,11,23,104.0,0,104.0,GYN
Tuesday,11,24,320.0,0,320.0,GYN
Tuesday,11,25,347.0,0,347.0,GYN
Tuesday,11,26,353.0,0,353.0,GYN
Tuesday,11,27,457.0,0,457.0,GYN
Tuesday,7,28,29.0,0,29.0,GASTRO
Tuesday,8,29,383.0,0,383.0,ORTH
Tuesday,8,30,399.0,0,399.0,ORTH
Tuesday,8,31,408.0,0,408.0,ORTH
Tuesday,9,32,151.0,0,151.0,ORTH
Tuesday,9,33,188.0,0,188.0,ORTH
Tuesday,9,34,440.0,0,440.0,ORTH
Tuesday,12,35,67.0,0,67.0,URO
Tuesday,12,36,322.0,0,322.0,URO
Tuesday,12,37,459.0,0,459.0,URO
Wednesday,16,38,397.0,0,397.0,MED
Wednesday,17,39,11.0,0,11.0,GYN
Wednesday,17,40,84.0,0,84.0,GYN
Wednesday,17,41,152.0,0,152.0,GYN
Wednesday,17,42,184.0,0,184.0,GYN
Wednesday,17,43,196.0,0,196.0,GYN
Wednesday,17,44,212.0,0,212.0,GYN
Wednesday,18,45,479.0,0,479.0,GYN
Wednesday,13,46,11.0,0,11.0,GASTRO
Wednesday,13,47,131.0,0,131.0,GASTRO
Wednesday,13,48,183.0,0,183.0,GASTRO
Wednesday,13,49,383.0,0,383.0,GASTRO
Wednesday,13,50,432.0,0,432.0,GASTRO
Wednesday,14,51,9.0,0,9.0,GASTRO
Wednesday,14,52,206.0,0,206.0,GASTRO
Wednesday,14,53,281.0,0,281.0,GASTRO
Wednesday,20,54,18.0,0,18.0,ORTH
Wednesday,20,55,221.0,0,221.0,ORTH
Wednesday,15,56,24.0,0,24.0,CARD
Wednesday,15,57,41.0,0,41.0,CARD
Wednesday,15,58,82.0,0,82.0,CARD
Wednesday,15,59,158.0,0,158.0,CARD
Wednesday,15,60,247.0,0,247.0,CARD
Wednesday,15,61,368.0,0,368.0,CARD
Wednesday,19,62,54.0,0,54.0,URO
Wednesday,19,63,86.0,0,86.0,URO
Wednesday,19,64,211.0,0,211.0,URO
Wednesday,19,65,403.0,0,403.0,URO
Thursday,23,66,74.0,0,74.0,GYN
Thursday,24,67,33.0,0,33.0,GYN
Thursday,24,68,135.0,0,135.0,GYN
Thursday,24,69,169.0,0,169.0,GYN
Thursday,21,70,187.0,0,187.0,GASTRO
Thursday,21,71,214.0,0,214.0,GASTRO
Thursday,21,72,403.0,0,403.0,GASTRO
Thursday,22,73,46.0,0,46.0,ORTH
Thursday,22,74,106.0,0,106.0,ORTH
Thursday,22,75,174.0,0,174.0,ORTH
Thursday,25,76,222.0,0,222.0,URO
Friday,29,77,154.0,0,154.0,GYN
Friday,29,78,418.0,0,418.0,GYN
Friday,26,79,192.0,0,192.0,GASTRO
Friday,26,80,296.0,0,296.0,GASTRO
Friday,26,81,430.0,0,430.0,GASTRO
Friday,28,82,262.0,0,262.0,ORTH
Friday,31,83,273.0,0,273.0,CARD
Friday,31,84,307.0,0,307.0,CARD
Friday,30,85,30.0,0,30.0,URO
Friday,30,86,76.0,0,76.0,URO
Friday,30,87,190.0,0,190.0,URO
