Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,3,0,148.0,0,148.0,GYN
Monday,3,1,193.0,0,193.0,GYN
Monday,3,2,199.0,0,199.0,GYN
Monday,3,3,270.0,0,270.0,GYN
Monday,0,4,467.0,0,467.0,GASTRO
Monday,0,5,472.0,0,472.0,GASTRO
Monday,2,6,15.0,0,15.0,ORTH
Monday,2,7,35.0,0,35.0,ORTH
Monday,2,8,236.0,0,236.0,ORTH
Monday,2,9,244.0,0,244.0,ORTH
Monday,2,10,322.0,0,322.0,ORTH
Monday,2,11,359.0,0,359.0,ORTH
Monday,2,12,370.0,0,370.0,ORTH
Monday,2,13,460.0,0,460.0,ORTH
Monday,1,14,122.0,0,122.0,CARD
Monday,1,15,127.0,0,127.0,CARD
Monday,1,16,309.0,0,309.0,CARD
Monday,1,17,326.0,0,326.0,CARD
Monday,1,18,417.0,0,417.0,CARD
Monday,5,19,274.0,0,274.0,CARD
Monday,4,20,123.0,0,123.0,URO
Monday,4,21,287.0,0,287.0,URO
Monday,4,22,293.0,0,293.0,URO
Monday,6,23,2.0,0,2.0,URO
Monday,6,24,96.0,0,96.0,URO
Monday,6,25,166.0,0,166.0,URO
Monday,6,26,195.0,0,195.0,URO
Monday,6,27,197.0,0,197.0,URO
Monday,6,28,291.0,0,291.0,URO
Monday,6,29,389.0,0,389.0,URO
Monday,6,30,402.0,0,402.0,URO
Monday,6,31,412.0,0,412.0,URO
Monday,6,32,437.0,0,437.0,URO
Tuesday,10,33,27.0,0,27.0,GYN
Tuesday,10,34,64.0,0,64.0,GYN
Tuesday,10,35,94.0,0,94.0,GYN
Tuesday,10,36,216.0,0,216.0,GYN
Tuesday,10,37,250.0,0,250.0,GYN
Tuesday,10,38,304.0,0,304.0,GYN
Tuesday,10,39,347.0,0,347.0,GYN
Tuesday,10,40,382.0,0,382.0,GYN
Tuesday,11,41,49.0,0,49.0,GYN
Tuesday,11,42,203.0,0,203.0,GYN
Tuesday,7,43,192.0,0,192.0,GASTRO
Tuesday,7,44,317.0,0,317.0,GASTRO
Tuesday,7,45,355.0,0,355.0,GASTRO
Tuesday,8,46,42.0,0,42.0,ORTH
Tuesday,8,47,65.0,0,65.0,ORTH
Tuesday,8,48,282.0,0,282.0,ORTH
Tuesday,8,49,315.0,0,315.0,ORTH
Tuesday,8,50,426.0,0,426.0,ORTH
Tuesday,8,51,473.0,0,473.0,ORTH
Tuesday,9,52,82.0,0,82.0,ORTH
Tuesday,9,53,316.0,0,316.0,ORTH
Tuesday,9,54,323.0,0,323.0,ORTH
Tuesday,9,55,466.0,0,466.0,ORTH
Tuesday,12,56,4.0,0,4.0,URO
Tuesday,12,57,225.0,0,225.0,URO
Tuesday,12,58,269.0,0,269.0,URO
Wednesday,16,59,11.0,0,11.0,MED
Wednesday,16,60,139.0,0,139.0,MED
Wednesday,16,61,250.0,0,250.0,MED
Wednesday,16,62,394.0,0,394.0,MED
Wednesday,17,63,45.0,0,45.0,GYN
Wednesday,17,64,125.0,0,125.0,GYN
Wednesday,17,65,225.0,0,225.0,GYN
Wednesday,17,66,228.0,0,228.0,GYN
Wednesday,17,67,308.0,0,308.0,GYN
Wednesday,17,68,343.0,0,343.0,GYN
Wednesday,17,69,401.0,0,401.0,GYN
Wednesday,17,70,412.0,0,412.0,GYN
Wednesday,17,71,445.0,0,445.0,GYN
Wednesday,17,72,455.0,0,455.0,GYN
Wednesday,17,73,456.0,0,456.0,GYN
Wednesday,18,74,39.0,0,39.0,GYN
Wednesday,18,75,194.0,0,194.0,GYN
Wednesday,18,76,218.0,0,218.0,GYN
Wednesday,18,77,241.0,0,241.0,GYN
Wednesday,18,78,264.0,0,264.0,GYN
Wednesday,18,79,407.0,0,407.0,GYN
Wednesday,18,80,425.0,0,425.0,GYN
Wednesday,13,81,80.0,0,80.0,GASTRO
Wednesday,13,82,136.0,0,136.0,GASTRO
Wednesday,13,83,163.0,0,163.0,GASTRO
Wednesday,13,84,203.0,0,203.0,GASTRO
Wednesday,13,85,249.0,0,249.0,GASTRO
Wednesday,13,86,308.0,0,308.0,GASTRO
Wednesday,13,87,330.0,0,330.0,GASTRO
Wednesday,13,88,373.0,0,373.0,GASTRO
Wednesday,13,89,406.0,0,406.0,GASTRO
Wednesday,14,90,3.0,0,3.0,GASTRO
Wednesday,14,91,15.0,0,15.0,GASTRO
Wednesday,14,92,29.0,0,29.0,GASTRO
Wednesday,14,93,93.0,0,93.0,GASTRO
Wednesday,14,94,148.0,0,148.0,GASTRO
Wednesday,14,95,230.0,0,230.0,GASTRO
Wednesday,14,96,286.0,0,286.0,GASTRO
Wednesday,14,97,319.0,0,319.0,GASTRO
Wednesday,14,98,423.0,0,423.0,GASTRO
Wednesday,14,99,479.0,0,479.0,GASTRO
Wednesday,20,100,135.0,0,135.0,ORTH
Wednesday,20,101,429.0,0,429.0,ORTH
Wednesday,20,102,464.0,0,464.0,ORTH
Wednesday,15,103,16.0,0,16.0,CARD
Wednesday,15,104,26.0,0,26.0,CARD
Wednesday,15,105,88.0,0,88.0,CARD
Wednesday,15,106,172.0,0,172.0,CARD
Wednesday,15,107,189.0,0,189.0,CARD
Wednesday,15,108,378.0,0,378.0,CARD
Wednesday,15,109,381.0,0,381.0,CARD
Wednesday,15,110,384.0,0,384.0,CARD
Wednesday,15,111,391.0,0,391.0,CARD
Wednesday,19,112,203.0,0,203.0,URO
Wednesday,19,113,271.0,0,271.0,URO
Wednesday,19,114,282.0,0,282.0,URO
Wednesday,19,115,432.0,0,432.0,URO
Thursday,23,116,43.0,0,43.0,GYN
Thursday,23,117,98.0,0,98.0,GYN
Thursday,23,118,155.0,0,155.0,GYN
Thursday,23,119,209.0,0,209.0,GYN
Thursday,23,120,361.0,0,361.0,GYN
Thursday,23,121,382.0,0,382.0,GYN
Thursday,23,122,418.0,0,418.0,GYN
Thursday,24,123,136.0,0,136.0,GYN
Thursday,24,124,231.0,0,231.0,GYN
Thursday,24,125,249.0,0,249.0,GYN
Thursday,24,126,348.0,0,348.0,GYN
Thursday,24,127,369.0,0,369.0,GYN
Thursday,21,128,57.0,0,57.0,GASTRO
Thursday,21,129,291.0,0,291.0,GASTRO
Thursday,21,130,312.0,0,312.0,GASTRO
Thursday,21,131,349.0,0,349.0,GASTRO
Thursday,21,132,367.0,0,367.0,GASTRO
Thursday,21,133,396.0,0,396.0,GASTRO
Thursday,22,134,231.0,0,231.0,ORTH
Thursday,22,135,255.0,0,255.0,ORTH
Thursday,22,136,334.0,0,334.0,ORTH
Thursday,22,137,457.0,0,457.0,ORTH
Thursday,25,138,69.0,0,69.0,URO
Thursday,25,139,119.0,0,119.0,URO
Thursday,25,140,330.0,0,330.0,URO
Thursday,25,141,338.0,0,338.0,URO
Thursday,25,142,366.0,0,366.0,URO
Thursday,25,143,435.0,0,435.0,URO
Friday,29,144,9.0,0,9.0,GYN
Friday,29,145,88.0,0,88.0,GYN
Friday,29,146,401.0,0,401.0,GYN
Friday,26,147,185.0,0,185.0,GASTRO
Friday,26,148,189.0,0,189.0,GASTRO
Friday,26,149,254.0,0,254.0,GASTRO
Friday,26,150,436.0,0,436.0,GASTRO
Friday,28,151,10.0,0,10.0,ORTH
Friday,28,152,70.0,0,70.0,ORTH
Friday,28,153,326.0,0,326.0,ORTH
Friday,28,154,355.0,0,355.0,ORTH
Friday,28,155,405.0,0,405.0,ORTH
Friday,28,156,418.0,0,418.0,ORTH
Friday,27,157,39.0,0,39.0,CARD
Friday,27,158,80.0,0,80.0,CARD
Friday,27,159,107.0,0,107.0,CARD
Friday,27,160,175.0,0,175.0,CARD
Friday,27,161,221.0,0,221.0,CARD
Friday,27,162,358.0,0,358.0,CARD
Friday,27,163,374.0,0,374.0,CARD
Friday,27,164,453.0,0,453.0,CARD
Friday,31,165,58.0,0,58.0,CARD
Friday,31,166,204.0,0,204.0,CARD
Friday,31,167,346.0,0,346.0,CARD
Friday,30,168,94.0,0,94.0,URO
Friday,30,169,139.0,0,139.0,URO
Friday,30,170,190.0,0,190.0,URO
Friday,30,171,278.0,0,278.0,URO
Friday,30,172,341.0,0,341.0,URO
Friday,30,173,380.0,0,380.0,URO
Friday,30,174,412.0,0,412.0,URO
